dataFileHandleId,feat1
17294833,1
17303030,1
17294839,0
17327610,1
17303036,1
17294847,0
17303044,0
17294853,1
17286665,0
17303049,0
17286671,1
17319442,0
17286679,1
17311255,0
17286685,0
17311264,0
17319463,1
17286701,0
17311280,0
17286707,0
17311288,1
17286715,1
17286721,0
17294919,0
17303116,1
17294925,1
17303121,1
17294933,0
17294939,1
17303131,0
17303137,0
17294955,1
17294961,1
17327729,1
17303155,1
17303160,1
17294969,1
17311353,1
17294975,0
17286785,0
17311362,0
17303169,1
17286791,1
17303176,0
17286799,0
17311378,0
17286805,0
17327769,1
17311386,1
17286823,1
17286829,1
17286837,1
17286843,0
17295039,1
17319615,0
17295045,1
17303241,0
17295052,0
17303248,1
17295059,0
17303256,1
17311453,1
17303262,0
17319646,1
17295074,0
17295081,1
17303278,1
17295089,1
17303284,1
17295096,1
17303293,1
17311490,0
17303298,1
17319686,1
17286920,0
17286926,0
17286934,1
17286940,0
17319709,1
17327913,1
17286956,1
17286962,1
17286970,0
17295162,1
17327933,1
17286976,1
17295168,1
17295177,1
17303369,1
17295182,0
17311567,1
17303375,1
17303383,0
17327961,1
17303388,1
17295199,0
17295205,0
17327974,1
17311595,1
17295213,1
17303405,0
17303410,0
17295219,0
17303420,0
17287040,0
17303426,0
17287046,1
17287054,0
17287060,0
17319837,1
17287076,0
17287082,0
17319852,0
17287090,1
17295284,1
17287095,0
17295290,0
17295298,0
17311685,1
17295304,0
17319885,1
17311694,0
17303505,1
17328083,0
17303511,1
17295320,0
17319897,0
17295326,1
17303520,1
17311714,0
17328099,1
17303525,1
17295334,0
17311724,1
17295341,0
17303542,1
17287160,0
17328123,0
17303548,0
17287166,1
17303556,1
17287174,1
17328136,0
17303562,0
17287180,1
17287196,1
17287206,1
17287216,1
17287224,1
17295418,0
17319997,0
17311806,1
17295424,1
17311815,0
17295432,1
17303628,1
17295437,1
17320012,0
17303634,1
17311831,1
17303642,1
17295455,1
17311839,1
17303648,1
17328226,1
17320036,0
17295462,0
17295470,1
17328240,0
17320048,1
17303666,0
17295476,1
17303672,1
17303679,0
17328259,1
17303686,0
17328269,0
17287311,1
17287319,1
17311904,0
17287329,0
17311911,1
17287339,0
17295541,1
17311928,0
17295547,1
17287361,1
17311937,0
17295555,1
17295561,1
17287370,0
17303754,0
17303760,1
17320148,1
17287382,1
17328342,1
17303768,1
17295577,0
17287390,0
17295583,1
17328351,1
17303774,1
17320162,0
17295591,1
17295597,1
17303789,0
17328367,1
17303796,1
17328378,0
17320186,0
17303804,1
17312002,1
17303810,0
17312010,0
17320203,0
17312027,0
17312035,0
17295661,1
17295667,1
17287482,1
17295674,0
17287489,1
17295681,1
17303873,1
17303880,0
17287500,1
17303888,0
17295698,0
17287509,1
17303894,1
17295704,0
17328475,0
17295712,0
17312099,1
17295718,1
17303911,0
17287531,0
17312107,0
17328492,0
17303917,0
17320305,0
17287539,1
17303926,0
17312123,0
17303932,1
17287550,1
17312131,1
17287558,0
17328520,0
17328532,0
17320343,1
17295782,0
17295788,0
17295797,0
17295803,0
17303996,1
17304002,0
17312197,1
17304010,0
17295819,0
17312205,0
17304016,0
17295825,0
17295833,1
17295839,1
17312223,0
17287647,1
17304032,0
17287654,1
17312231,1
17304038,1
17304046,1
17287666,1
17328627,0
17304052,1
17287674,0
17328637,0
17287694,1
17287703,1
17328664,1
17295903,1
17328675,0
17287715,1
17295910,0
17312296,0
17287724,0
17295918,0
17312304,0
17320497,1
17295925,1
17304120,1
17304126,0
17320511,0
17312321,1
17295941,1
17304134,1
17312329,0
17295947,0
17304140,1
17295955,1
17295961,1
17320538,1
17304156,1
17304162,1
17320553,1
17304172,0
17328754,0
17304178,1
17328765,1
17312394,0
17312402,1
17287826,0
17328790,1
17287834,1
17296028,1
17296034,0
17312418,1
17328804,1
17287844,1
17312425,0
17287852,0
17296046,0
17296052,0
17304256,1
17287875,1
17296068,0
17320643,1
17304263,0
17296074,0
17287883,1
17304271,0
17296082,0
17287891,1
17304277,1
17296088,0
17287896,1
17304295,0
17320680,0
17312493,0
17304301,0
17312497,0
17304309,1
17304314,1
17312522,1
17312527,0
17328917,0
17287963,0
17328930,0
17287971,0
17296166,0
17296172,1
17287981,0
17287987,0
17296180,0
17296186,0
17328954,1
17304382,0
17288003,1
17304388,0
17328967,0
17288008,0
17296203,0
17304396,1
17296209,0
17288018,1
17304402,1
17320791,1
17288024,1
17296219,0
17296225,0
17304418,0
17320804,1
17304424,1
17312621,1
17304432,0
17312627,0
17304438,0
17320829,1
17312650,1
17312658,1
17288091,1
17296289,0
17329058,0
17288098,0
17296296,0
17288106,1
17296303,0
17329072,0
17288112,1
17296310,1
17304502,1
17304509,1
17288128,0
17304516,1
17296326,1
17288134,0
17329096,0
17304523,1
17296332,1
17288143,1
17296340,1
17288149,0
17329110,1
17296346,1
17304539,0
17312732,0
17304544,0
17312737,0
17304554,0
17320940,0
17304560,0
17312761,1
17312764,1
17288213,1
17320983,1
17296410,1
17288220,1
17296416,0
17288228,0
17329189,1
17296424,0
17288235,1
17296430,1
17329202,1
17304628,0
17304633,0
17288251,0
17296447,0
17288257,1
17304642,0
17296454,0
17312840,1
17288265,0
17304648,1
17312844,0
17296462,0
17329230,1
17288271,0
17296468,0
17329242,1
17304667,0
17312864,1
17304674,1
17312868,0
17304682,0
17304689,1
17321096,1
17288336,0
17288342,0
17296535,0
17296541,0
17288350,0
17288356,1
17296549,0
17312936,1
17296554,1
17312940,0
17321139,1
17288372,1
17304756,1
17329337,0
17288378,1
17304762,1
17296572,0
17312960,0
17296578,0
17312963,1
17288386,1
17304770,1
17329351,0
17288392,0
17296585,1
17304776,1
17296592,0
17304794,0
17329374,0
17304799,0
17304808,1
17329390,0
17304814,1
17288461,1
17296656,0
17288467,0
17296662,0
17313049,1
17288475,0
17296671,0
17313055,0
17288481,1
17321249,1
17296677,0
17321259,0
17304881,0
17288497,0
17313075,0
17296694,0
17304887,1
17313079,0
17288503,0
17296700,1
17304895,0
17288512,0
17296708,1
17304901,0
17329478,0
17288518,1
17321285,1
17296714,1
17329487,1
17321299,0
17304919,1
17304925,1
17304932,0
17329511,1
17304939,0
17329525,1
17313162,0
17296783,0
17288594,0
17296789,1
17288600,0
17296797,0
17288608,1
17296802,0
17313187,0
17288614,0
17296821,1
17288629,1
17296826,0
17321402,0
17305020,1
17288636,1
17305026,1
17296835,0
17288643,0
17321416,0
17296841,1
17305034,1
17288650,0
17305040,0
17329620,1
17329632,1
17305057,0
17321442,1
17305063,1
17321454,0
17305071,0
17313267,1
17305077,0
17329660,0
17329672,1
17288714,0
17313291,1
17288720,1
17296917,1
17288728,0
17296923,1
17288734,0
17296931,0
17296937,0
17288751,1
17305141,1
17288757,0
17296953,1
17305147,0
17288765,0
17296959,1
17288770,1
17305155,0
17296966,1
17305161,1
17296973,0
17313362,1
17321556,0
17313365,1
17305177,1
17305183,0
17321572,1
17329767,0
17305191,0
17313386,1
17305197,0
17329774,1
17313391,0
17321596,0
17329792,0
17288839,0
17329800,1
17321610,1
17288845,1
17297038,0
17297044,1
17288853,0
17288859,0
17297052,0
17297058,1
17288875,0
17305265,1
17288881,0
17297075,0
17305271,1
17297081,0
17288889,1
17305279,1
17288896,0
17313473,0
17297089,0
17313477,0
17305285,1
17297095,1
17305301,1
17313497,0
17329881,0
17305307,0
17313500,0
17321698,1
17305315,0
17329895,0
17305320,1
17321713,0
17329917,0
17288961,1
17288967,1
17329929,1
17321737,1
17288975,0
17288980,1
17321749,1
17313571,1
17288998,0
17313575,1
17289004,1
17305389,0
17305395,1
17289012,0
17305402,0
17289018,0
17313596,0
17313600,1
17305409,1
17305424,1
17305431,1
17305439,1
17305445,1
17330022,1
17330032,1
17321841,1
17289084,1
17321854,1
17289090,0
17280899,1
17280902,1
17330055,0
17313672,0
17289098,0
17313676,0
17280909,0
17289104,1
17330067,0
17280919,0
17321880,1
17313696,1
17289120,0
17313700,0
17289126,1
17321896,0
17305513,0
17280937,1
17280941,1
17289134,1
17305520,1
17280947,1
17289140,0
17305531,1
17280955,0
17305537,0
17305553,1
17305559,1
17305567,0
17305573,1
17313767,1
17313772,0
17289204,1
17330166,0
17289209,1
17313792,1
17289218,0
17330178,0
17313796,1
17321990,0
17289224,0
17281034,0
17281038,0
17281044,0
17322006,0
17289240,1
17330202,1
17281052,1
17289246,1
17289254,1
17305638,0
17330216,1
17289260,0
17305644,1
17322030,0
17281072,1
17281076,0
17305653,0
17305659,0
17322044,1
17281084,1
17281096,1
17313865,0
17305676,1
17313870,1
17305682,1
17305690,1
17305697,0
17313890,1
17313894,0
17289341,1
17289347,0
17330309,0
17289355,1
17330320,1
17289361,0
17289377,1
17281188,0
17322149,0
17289383,1
17330344,0
17281194,0
17313965,1
17305773,0
17289391,0
17322159,0
17313969,0
17281202,0
17305780,0
17289397,1
17330358,1
17281210,1
17305788,0
17305794,0
17322180,0
17313989,1
17313993,0
17281231,0
17281235,0
17322195,0
17305813,1
17281241,1
17305819,1
17281249,0
17305827,1
17305833,1
17289461,1
17289467,0
17289475,0
17289481,1
17314064,1
17314068,0
17289499,0
17289505,0
17289513,0
17314089,1
17305899,0
17314093,1
17289519,1
17305905,1
17305913,1
17305919,1
17281346,1
17322314,1
17281356,0
17305934,1
17305941,0
17281367,0
17305949,0
17322333,1
17305956,0
17281384,1
17289583,1
17314163,0
17289589,1
17322358,1
17289597,0
17314174,0
17322370,0
17289603,0
17281420,0
17314192,0
17281426,0
17289619,0
17314200,1
17289625,1
17281437,1
17289633,0
17306022,0
17289639,0
17281450,0
17306029,1
17306037,1
17306043,1
17306059,0
17306065,0
17306073,0
17314266,1
17306079,0
17314274,1
17289704,0
17289710,0
17322478,1
17314290,0
17289718,0
17314298,0
17289724,1
17322494,0
17289740,0
17289746,0
17322514,0
17289755,0
17322526,0
17306143,1
17289761,1
17281570,0
17306149,1
17281575,0
17306158,1
17306163,1
17281587,1
17314364,1
17281601,1
17314372,0
17306180,1
17306187,0
17306194,1
17314388,0
17306201,1
17314396,0
17289827,1
17281638,1
17289833,0
17281645,1
17289841,0
17281651,0
17289847,1
17281665,0
17322632,1
17322644,1
17306264,0
17306271,0
17314464,0
17306278,1
17314473,1
17322668,1
17306285,0
17322676,0
17314490,0
17306301,0
17314498,0
17306307,1
17306315,0
17306321,0
17281780,0
17289973,0
17281786,0
17289979,0
17314561,1
17281794,1
17289987,0
17322759,0
17289993,0
17314570,1
17281804,1
17322773,0
17306392,0
17314586,1
17306399,1
17306403,0
17314595,1
17281830,1
17306408,0
17281836,0
17322796,0
17281848,1
17322811,0
17306430,0
17306436,0
17281863,1
17306440,0
17290058,0
17306446,0
17290064,0
17290072,0
17290078,1
17290094,0
17290101,1
17314680,1
17290109,1
17290114,1
17314690,1
17314706,0
17314713,1
17322906,1
17306527,0
17306535,0
17322921,0
17306539,0
17306545,0
17281975,1
17281984,0
17322945,1
17306565,0
17281994,1
17306571,1
17322958,1
17306575,1
17290192,1
17290197,1
17306581,1
17314779,0
17290207,1
17314787,0
17290213,1
17314804,0
17290229,0
17282041,0
17290235,1
17314812,1
17282046,0
17290243,0
17282052,0
17290249,0
17306650,1
17306656,0
17306660,1
17306667,1
17323059,0
17314877,0
17306688,1
17323073,0
17314885,1
17306694,1
17290314,0
17306698,0
17306704,0
17290321,0
17314902,1
17290329,0
17323100,0
17314910,1
17290335,0
17323112,1
17290350,0
17290357,0
17282175,1
17290369,1
17282179,0
17290375,1
17282189,0
17306772,0
17282200,1
17306778,1
17306782,0
17314975,1
17306790,1
17314983,1
17282221,0
17282226,0
17314999,0
17306811,0
17282235,0
17315007,0
17306817,1
17306821,1
17282246,0
17290443,1
17306827,1
17290449,1
17290457,0
17323228,0
17290463,1
17323243,0
17290479,0
17290485,0
17290493,1
17290499,0
17315075,0
17323269,1
17315083,1
17323281,0
17306898,0
17306903,0
17306908,1
17315101,1
17306914,0
17315111,0
17282347,0
17282353,1
17306934,0
17282359,1
17306940,1
17306944,1
17290565,1
17306950,0
17290571,1
17290579,1
17290585,1
17282393,1
17282397,0
17282403,1
17290601,1
17315182,1
17290607,0
17323376,0
17282416,1
17315190,1
17290615,0
17290621,1
17323391,0
17315205,1
17307018,1
17315214,1
17307024,1
17307028,1
17323416,1
17307034,1
17323429,1
17307054,0
17307060,1
17307064,0
17307070,1
17290688,1
17290694,0
17290703,0
17315279,0
17290709,1
17315287,0
17282520,1
17282524,1
17282530,0
17290725,0
17315304,1
17290730,0
17282538,1
17315313,1
17290739,1
17290745,1
17282558,1
17282562,1
17307141,0
17323527,1
17282568,0
17307147,1
17307151,1
17307157,0
17323545,0
17307177,0
17307183,1
17307187,0
17323571,0
17307193,1
17290812,0
17315389,1
17323585,0
17290818,1
17315397,0
17290826,1
17290832,0
17315413,0
17315421,0
17290849,1
17290855,1
17282663,1
17282667,0
17290863,1
17282676,0
17290869,0
17307274,1
17307280,1
17307284,0
17307290,0
17282716,0
17315485,0
17282720,0
17323682,1
17315493,0
17282726,1
17307310,1
17323694,1
17307316,1
17315510,1
17307319,1
17315518,1
17307327,1
17290946,1
17323717,0
17290953,0
17290961,0
17290967,0
17323735,0
17290983,0
17290989,0
17290997,1
17282810,0
17291003,0
17315581,0
17282813,0
17307396,1
17282820,1
17315590,0
17307402,0
17307406,1
17307412,0
17315609,0
17315618,1
17299238,0
17307433,0
17282857,0
17299244,0
17282862,0
17307441,0
17299252,0
17307445,1
17282870,0
17323833,1
17299258,1
17307452,1
17291069,1
17291075,0
17323848,1
17291083,0
17299277,0
17291089,0
17299283,1
17299291,1
17291105,0
17315682,1
17299297,1
17323876,0
17291111,1
17315690,0
17291118,0
17323890,0
17291125,1
17315706,0
17307522,1
17315714,0
17307528,1
17307532,0
17307538,0
17282966,1
17282974,0
17299361,1
17307559,0
17299367,1
17282984,0
17307565,0
17282990,0
17299375,1
17307569,1
17299382,0
17307575,0
17291192,1
17283005,0
17291198,1
17315778,1
17283013,0
17291206,1
17299398,0
17315786,1
17299403,1
17291212,0
17283021,0
17283027,1
17299412,0
17323991,0
17315802,0
17291227,1
17299418,0
17291234,0
17315810,1
17324006,1
17291242,1
17291249,0
17307643,1
17324028,1
17307649,0
17307653,0
17324040,0
17307659,0
17299482,0
17307679,0
17299488,1
17283105,1
17307685,0
17315877,1
17283111,1
17307688,1
17299496,1
17299502,1
17307695,0
17283119,0
17291314,1
17315890,0
17283125,0
17291319,0
17299518,0
17291328,0
17299524,1
17283141,1
17291334,1
17315911,0
17299532,1
17283148,1
17315920,0
17299538,1
17283156,1
17291351,1
17283162,0
17291357,0
17291365,0
17291370,1
17307768,1
17324154,0
17307776,1
17307780,0
17324168,1
17307787,0
17299602,1
17299608,0
17283228,1
17299616,0
17307809,1
17324193,1
17283234,0
17316005,1
17299622,0
17307816,1
17283241,0
17291437,0
17307822,0
17324207,0
17316013,0
17283248,1
17291443,0
17307829,0
17299638,1
17291451,1
17299645,0
17316029,0
17283264,0
17291457,0
17316036,0
17299653,1
17283270,1
17299659,1
17283278,0
17291473,0
17283284,0
17291479,0
17291487,0
17291492,1
17307906,1
17316101,1
17307910,1
17316110,0
17324307,1
17283350,1
17299735,0
17283356,0
17299741,1
17316126,0
17307933,1
17324320,1
17307937,1
17299749,1
17291559,1
17283367,1
17316137,0
17299755,0
17291565,0
17283374,0
17291573,1
17324346,1
17291579,1
17299771,0
17283390,1
17299778,0
17283396,0
17299786,0
17291595,0
17324363,0
17283404,1
17291601,0
17299793,1
17283410,0
17291609,0
17291615,1
17316203,0
17308013,1
17308018,1
17316211,0
17316228,0
17308042,0
17316237,0
17308047,1
17283476,1
17299862,0
17283482,0
17299868,1
17283490,0
17299877,1
17283496,1
17291691,1
17299885,0
17291697,0
17324467,1
17283512,0
17291705,0
17299901,0
17291710,0
17283519,0
17299907,1
17324484,0
17283528,0
17299916,1
17283534,0
17291727,0
17316304,0
17299922,1
17291732,0
17316312,1
17308122,1
17291741,1
17324514,0
17291747,1
17308131,0
17316330,1
17324526,0
17316338,0
17308150,0
17308159,0
17283604,0
17299990,1
17283612,1
17299997,0
17291812,1
17300005,0
17283620,1
17291818,0
17300011,1
17283628,1
17291826,0
17291831,0
17283644,1
17300031,0
17283650,1
17316420,1
17324614,0
17300038,0
17308232,0
17291849,0
17283658,1
17300046,1
17291855,0
17316431,1
17283664,0
17308241,0
17300052,0
17324629,0
17291863,0
17291869,1
17316448,1
17308260,1
17316456,0
17324651,0
17308269,0
17324665,0
17283730,1
17283736,0
17300121,0
17291934,1
17300127,0
17283744,1
17291940,1
17283751,0
17300136,0
17316522,1
17291948,1
17300142,1
17291954,1
17316530,1
17308342,0
17283773,1
17300158,0
17308351,1
17316545,1
17291970,0
17300164,0
17283780,0
17291976,1
17316554,0
17300172,1
17283788,1
17291984,0
17300177,1
17283793,1
17324755,0
17308369,1
17291990,0
17308379,0
17324768,1
17324790,1
17324806,0
17316620,0
17300243,0
17316631,1
17292057,0
17300250,1
17292063,1
17283872,1
17300258,0
17316646,1
17292071,1
17300264,0
17283879,1
17292077,0
17316656,0
17283889,1
17308470,1
17283895,1
17300280,1
17308475,1
17292092,0
17300285,1
17292099,1
17300294,1
17283911,1
17292105,1
17300301,0
17283917,0
17308495,0
17292113,1
17308499,0
17283925,1
17283931,1
17324895,1
17324910,1
17316724,0
17316732,0
17324936,1
17316748,0
17292178,0
17300371,0
17324948,0
17316756,1
17292184,1
17308569,1
17300377,1
17283996,1
17308573,0
17300381,0
17292192,0
17284002,1
17300387,1
17292198,0
17284010,1
17284016,0
17308593,0
17308597,0
17292214,1
17300407,0
17292220,1
17300413,0
17300417,0
17284035,1
17292229,0
17300423,0
17284041,0
17292235,1
17284049,1
17316821,1
17284055,0
17316829,0
17316845,1
17316853,1
17308666,1
17308670,0
17292303,1
17325073,1
17308690,0
17292309,0
17308694,0
17292312,1
17300505,0
17284121,0
17325086,0
17292319,0
17300512,1
17284127,1
17300516,0
17284136,0
17300522,1
17284144,1
17292339,1
17316917,1
17292345,1
17325114,0
17292349,0
17316925,1
17300543,1
17284161,1
17292355,1
17300550,0
17284167,1
17325129,0
17300554,1
17316941,0
17300560,0
17284176,1
17316950,1
17284182,0
17308763,1
17308767,0
17308787,0
17308791,1
17292435,1
17300628,1
17292441,0
17300633,1
17317017,0
17284249,1
17292445,1
17300639,1
17284255,0
17317025,0
17292451,1
17300645,1
17284264,0
17325226,1
17284270,1
17317041,0
17292470,0
17325238,1
17300665,1
17317050,0
17292477,0
17284286,0
17308863,0
17300671,1
17292481,0
17308867,1
17300675,0
17284291,1
17292487,1
17300681,0
17284300,1
17325266,1
17284306,0
17308887,1
17308891,1
17325278,0
17317127,0
17300750,0
17292559,1
17317136,0
17300756,1
17292565,0
17292568,1
17300760,1
17284376,1
17300766,0
17292575,1
17284382,0
17284390,1
17317159,1
17308971,0
17284397,1
17308975,1
17317167,1
17292594,1
17300787,0
17300793,1
17292602,0
17325372,1
17300796,1
17292606,1
17284414,1
17308995,1
17300803,1
17292613,0
17284420,0
17308999,0
17325386,0
17284428,1
17284434,0
17325411,0
17325425,0
17300872,1
17309068,0
17292685,1
17300878,1
17309072,0
17292691,0
17300884,0
17284502,0
17317270,0
17292696,0
17284506,0
17300890,0
17292702,0
17284511,1
17317282,1
17309094,1
17284520,1
17309098,0
17300910,1
17292722,1
17300916,1
17292728,0
17300920,1
17284538,1
17292732,0
17317308,0
17284543,1
17300928,1
17292738,1
17284550,0
17317318,1
17325515,1
17284560,0
17325529,0
17309168,1
17325553,0
17309172,1
17325566,0
17300999,0
17292808,0
17309192,1
17309196,0
17301005,0
17292814,1
17301009,0
17292818,1
17292824,1
17301017,0
17317407,1
17284643,1
17284646,0
17317418,0
17292844,1
17284653,1
17301037,1
17292850,1
17301044,1
17292853,0
17284661,1
17301048,1
17292862,0
17301054,0
17317441,0
17284679,0
17284683,0
17317451,0
17309264,0
17284689,1
17309268,0
17284697,1
17325663,0
17309288,0
17309292,1
17292931,0
17301123,1
17301129,1
17292938,0
17325706,1
17301133,1
17292942,0
17301138,0
17292948,1
17325722,1
17284768,1
17284772,1
17317541,0
17301159,0
17292968,0
17284778,1
17301165,1
17292974,1
17317549,1
17309360,1
17301169,0
17292978,1
17284786,1
17309364,0
17301175,0
17292984,1
17317565,0
17284804,0
17317573,1
17309384,0
17284808,0
17309389,0
17284814,1
17284822,1
17325825,1
17317637,0
17293062,1
17301256,0
17293067,1
17317645,1
17301262,1
17325839,0
17309457,1
17301265,1
17309461,1
17301272,0
17284892,1
17317661,1
17284896,0
17284901,0
17317669,1
17293098,0
17309482,0
17325867,1
17284909,1
17309486,0
17293103,0
17301292,1
17301298,1
17301302,0
17325881,1
17301308,1
17284929,1
17284934,0
17284939,0
17284948,1
17317741,0
17309554,1
17317749,0
17309558,1
17301376,1
17317765,1
17301382,1
17293194,1
17301386,1
17309582,0
17293200,1
17301392,0
17309586,0
17317776,0
17285021,0
17285026,0
17301412,1
17325991,1
17285032,1
17301419,1
17293230,0
17301423,1
17285040,1
17293237,1
17326005,0
17301429,1
17285059,1
17285063,1
17326023,0
17285069,0
17309653,1
17285078,0
17326038,0
17309658,1
17317856,0
17317865,1
17309678,1
17309682,1
17301498,0
17317883,0
