dataFileHandleId,empirical2,Z__spkt_welch_density__coeff_2,Y__spkt_welch_density__coeff_5,Y__spkt_welch_density__coeff_8,yR,Y__sum_of_reoccurring_values,yStd,Z__spkt_welch_density__coeff_8,"X__fft_coefficient__coeff_54__attr_""abs""",empirical1,"Y__agg_linear_trend__f_agg_""min""__chunk_len_10__attr_""intercept""","Y__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6","Y__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6","Y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6","Y__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4",X__spkt_welch_density__coeff_8,site_1,X__spkt_welch_density__coeff_5,X__spkt_welch_density__coeff_2,Z__friedrich_coefficients__m_3__r_30__coeff_0,"Y__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.4","X__agg_linear_trend__f_agg_""mean""__chunk_len_10__attr_""stderr""",Y__spkt_welch_density__coeff_2,Z__friedrich_coefficients__m_3__r_30__coeff_2,Z__friedrich_coefficients__m_3__r_30__coeff_1,"Z__fft_coefficient__coeff_39__attr_""abs""",Z__spkt_welch_density__coeff_5,"X__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20",xR,Z__sum_of_reoccurring_data_points
17285158,-1.1177594370090125,-0.19277917336422112,-0.21664695624709415,-0.049714665009605905,-0.35838719181190365,-0.7755684617812458,-0.35615790252424323,-0.07636582295159115,0.157578493688874,-1.2741572938015935,-1.4759158708535882,-0.07480784024866492,-0.054942580212025,-0.15565880513516733,-0.09339313319376108,-0.08742078275974184,1.4822330873965586,-0.09299774362030948,-0.20954835315104234,8.615220076367372e-05,-0.07617975091170653,-0.28828211867595666,-0.17924865873139587,7.533941356821954e-05,8.598810109519498e-05,-0.2650878881816446,-0.11652450225945447,0.2607914685851831,0.04289405389607959,-2.471541037982229
17301544,0.7411231049733669,-0.20360417589673388,-0.2159098970751046,-0.04963027782086214,0.3313313703148181,-2.335618906727441,0.31482019011193924,-0.07705665896743175,-0.3676951848045488,-0.041436009554523485,-1.824975155433203,-0.04803937997678671,-0.030947881769200422,0.22273894737907765,-0.03770993997749932,-0.08297529664319403,-0.6746577232035966,-0.09989955542702922,-0.22936194796613416,2.351898670547534,-0.0024855048426334616,-0.4290741468637464,-0.17228170233177972,2.0861690047646664,2.3134111999440594,-0.2853181049772572,-0.12226814562418255,-0.21505243040957395,0.6615132750246894,-1.395572803877322
17293354,0.27640246947777186,-0.010862394134891049,-0.14482462309040153,-0.041350163331521965,0.24653928635922015,-2.487220466692366,0.13543082186371683,-0.05591529505869754,0.5991037684212419,-0.041436009554523485,-2.313289295583481,-0.03250293661554646,-0.02918399481691353,0.18055506937907992,-0.03293051903877816,-0.035305471997951705,-0.6746577232035966,-0.02188071026986978,-0.06327652650662868,0.1371398672499661,-0.015624261286758935,0.14865909704693717,0.001869661417347434,0.14394384114755804,0.1479349552619374,0.0884805643695796,-0.10426481962088598,0.07412622503263022,0.4204110921158306,0.08577086016740555
17301549,0.7411231049733669,-0.2043489374555957,-0.21832855505567106,-0.0496783900561533,-0.07224882382294,-2.5813705113376018,-0.08221035990682106,-0.07496172091975573,-0.2738917720116296,-0.041436009554523485,-1.7399561621626471,-0.04937910307184247,-0.03327297053927202,0.18333630040140095,-0.07455620337253417,-0.07625413797324736,-0.6746577232035966,-0.10098051261651739,-0.2170036710458969,-0.4682297100471725,-0.07224406369022107,-0.353331363412875,-0.17354311261657923,-0.6441733617992201,-0.57254167513353,-0.27778386996459786,-0.12169711339597357,-0.24135653475112098,0.30731514382726366,-0.6949481900341952
17285166,1.6705643759645563,-0.20234292217304575,-0.19216993335570853,-0.04918791350887886,-0.3248663760152012,0.08135410512950694,-0.29821107732257135,-0.07738222816524287,-0.4892631969200856,1.1912852746925464,-0.28289284402785525,-0.08567815678150976,-0.06301005640531954,-0.33899994961264035,-0.10108985420587625,-0.08830585574409286,-0.6746577232035966,-0.09725593972298682,-0.2264516935460481,-0.02304731552385235,-0.07502835965103051,-0.524747931647023,-0.1757877061587991,0.002990381795704751,-0.007897315818849239,-0.07610240180995734,-0.12061538409993734,-0.31674458071455636,-0.3293633062794519,-0.06189096919648719
17293360,0.27640246947777186,0.130040598418804,0.16323445886668017,-0.03825757703448629,0.8521464847573106,-1.2236898213078184,0.8324444766726867,0.010997975514359357,4.833829667572442,-0.041436009554523485,-1.9599648410158794,0.04069402548219845,0.021114053543096856,0.6474038845058745,0.04024443195275963,1.3732356079488564,-0.6746577232035966,0.8999449869530414,2.243171460561498,0.24873622304042448,0.14169467986701662,1.4832447100043904,-0.011537201708783053,0.26963863209393135,0.27251106304144634,0.24485781639576726,-0.009103068939127067,-1.2803890151523842,2.2186053520820948,0.17536893993220679
17285184,-1.1177594370090125,-0.2070820015766166,-0.21751766788512777,-0.04963668578825632,-0.4195775261351985,0.05781469581674823,-0.37491744062823534,-0.07685512710292879,-0.7506965145591855,-1.2741572938015935,0.2511468014794179,-0.08811840403338769,-0.06453231371150014,-0.38781990011733913,-0.10678220632966565,-0.08896580496611038,1.4822330873965586,-0.10071855155646821,-0.2339387575256165,-4.6474724526866895,-0.07435919990555279,-0.6333327484440047,-0.18417806419520277,-3.5106532201012453,-4.213986254126543,-0.2788501446354935,-0.1222961867685012,0.10451097636100404,-0.5133040289426187,0.41813299844093016
17309764,-1.1177594370090125,-0.20675044512177898,-0.15157601718695995,-0.046030422036993666,-0.2823575703523872,-0.08200298242702918,-0.24969986642741088,-0.07311246833820101,-0.5046133133909283,-1.2741572938015935,0.5562235206935249,-0.0854190017833951,-0.06138138839871318,-0.2793271177056014,-0.09903662732846641,-0.08344263526534802,1.4822330873965586,-0.09076529760443594,-0.2317280726046736,-1.61828217348738,-0.07526187361731844,-0.5473278780722638,-0.1814810622871091,-1.3269337507048844,-1.528410254082169,-0.2979243873937319,-0.11491346197147843,-0.1210050235000205,-0.2801128136630787,0.38326562069167397
17285188,1.6705643759645563,-0.1301144174163862,-0.20236354465766987,-0.04783330032223839,-0.19294527889885232,2.0033749429540344,-0.1496109415791473,-0.06819533147665814,-0.7214480374355022,1.1912852746925464,0.09183314175430674,-0.07845294632091106,-0.05428593114874744,-0.1099473366758937,-0.06628957218013373,-0.08891094783814368,-0.6746577232035966,-0.10024365948629742,-0.23163583495234236,0.27282327575809895,-0.061253523307593705,-0.6120866236115498,-0.13440514490684627,0.3309873357027653,0.25322390440590686,-0.23920153412404563,-0.09351898551025499,0.017832011651697354,-0.41149322184110476,1.262863798111881
17317959,-1.1177594370090125,-0.18536384243234025,0.538654380563745,-0.04794964781853619,0.9138251168725943,-1.3637128149540207,0.8652443109783896,-0.06646300112984728,0.9964121532665725,-1.2741572938015935,-1.1335731491811658,-0.01615593675080836,-0.01627458404276014,0.3264908176699256,0.000978280413989439,-0.08128788696416515,1.4822330873965586,0.20433280681893545,-0.21078038881197092,0.15590765556855085,0.08276497192162917,-0.117995555846909,-0.15825043866284302,0.12360422148365482,0.14999696340026245,0.032279194866957905,0.19190098243380632,-0.02856601761061828,0.49727060435177123,-1.7443416333222752
17309768,-1.1177594370090125,-0.19000253430930567,-0.21275525473796086,-0.049896865428301844,-0.48013059045877615,-0.5547371440968055,-0.4680635714601489,-0.07714385303039316,-0.6491454125925966,-1.2741572938015935,-0.8853491149408945,-0.08279999693630534,-0.05954843867505541,-0.23754781565858132,-0.10024188654055124,-0.08897514827053286,1.4822330873965586,-0.09489413151148476,-0.2256581850977537,8.615220076367372e-05,-0.07416603035462765,-0.5492207022175328,-0.18322062407521417,7.533941356821954e-05,8.598810109519498e-05,-0.11699783377517999,-0.11464223065953935,0.25356591568362186,-0.4146357293185857,-1.8383022483202769
17285194,-1.1177594370090125,-0.2073491285050179,-0.21831680284518357,-0.049848410177517725,-0.23867147043685127,-0.8623722350051561,-0.20842946751734603,-0.07726663751391116,-0.31193233506395074,-1.2741572938015935,-1.4164666802320869,-0.05154539309991786,-0.038455193559004175,0.10277606688326751,-0.04956433454367468,-0.08786440194961856,1.4822330873965586,-0.09967570426599859,-0.23084369816543776,8.615220076367372e-05,-0.03294094703287972,-0.4522934752432259,-0.18338169997184584,7.533941356821954e-05,8.598810109519498e-05,-0.2457680037318292,-0.121201970405139,0.10799206207294332,0.3752619471424259,-2.560889097313848
17326157,0.27640246947777186,-0.19941754475365506,-0.19133398937960772,-0.04935256719563089,-0.3156756184219073,-0.04167197406211133,-0.2860468387520212,-0.07388095964045226,-0.3119397219675812,-0.041436009554523485,-0.1722991287017567,-0.08341150506134805,-0.05963631197675547,-0.2286574308008354,-0.09348479452128527,-0.08376040700582144,-0.6746577232035966,-0.08880414631933888,-0.23213883032237215,0.23262070473578647,-0.0770778406818999,-0.5652058202436879,-0.18312471787311252,0.16868031596567684,0.22753840739630132,-0.20664654111707903,-0.09841318462711636,0.31656713395331126,-0.24192008626610784,0.37238546211610807
17317967,-1.1177594370090125,-0.17382157310241153,-0.1417952501412945,-0.04407682373445972,0.2383230552914648,-0.26796593533366503,0.32338444377774295,-0.06856718199165877,0.2515654611106099,-1.2741572938015935,0.49867293093233334,-0.045660034999913286,-0.039868576898172935,0.03741401247288848,-0.06413962292536197,-0.08098302849903725,1.4822330873965586,-0.08418519650455661,-0.15566991341808142,0.2694669187859016,-0.024094725280942027,0.09174109732268497,-0.12458363218579553,0.30111887351406624,0.3002250405080183,0.15718862040421835,-0.10504517081504637,0.3171450679919642,0.219580196157309,0.3866397699265428
17285202,1.6705643759645563,-0.19772752010289563,-0.20469102143735757,-0.048449084796489315,-0.26516369471072215,0.4845483779118273,-0.23846982984786508,-0.07580162908082919,-0.7556171402622035,1.1912852746925464,0.02282463131162856,-0.08030650745927626,-0.056909366437788725,-0.1673815625850654,-0.09523478414566836,-0.08677325281165614,-0.6746577232035966,-0.09275371819439643,-0.19784916467571997,-0.5625236636605219,-0.07452604377351538,-0.3920445420371435,-0.1747142152671038,-0.4266420568527832,-0.5109332690507704,-0.15146618800067185,-0.11787531610266393,-0.17404358748732673,-0.07531356355210421,0.06429133269973698
17309788,-1.1177594370090125,-0.17912048254493915,-0.18307127854068067,-0.049325073798552284,-0.004855452294626316,-0.4217514248691711,0.033343754576934816,-0.07467761136261909,-0.5527503761738084,-1.2741572938015935,0.36962341339166666,-0.08538337188664266,-0.06081936654575274,-0.2595611112498098,-0.09388989132295064,-0.046814653155632865,1.4822330873965586,-0.03134043893018938,-0.03393739987973518,-0.5740955331767188,-0.05889590545741105,-0.13981983621693822,-0.12188796374298716,-0.35933115095208185,-0.4780233425101312,-0.1915939455474605,-0.11885325867070765,-0.08515752698260687,-0.4961006774276672,0.37617296438085523
17326173,0.27640246947777186,-0.1295156710705327,-0.14341226595667556,-0.048282150661400965,-0.1262988374676066,-0.215728870453891,-0.1303508118031297,-0.07094400002818205,-0.2274221498783418,-0.041436009554523485,1.267025818082699,-0.07013074917643823,-0.048286923089080544,-0.013909773073818492,-0.07853793739486435,-0.08535196476739608,-0.6746577232035966,-0.09383497846188656,-0.13905491152038096,0.2578263187550852,-0.06669927739379908,0.12774200994502585,-0.1387118841771314,0.2858813556439185,0.2827974414600076,0.03500973157558588,-0.0769181121249156,-0.142131242813398,-0.36531015973176195,0.4886633970404461
17309792,-1.1177594370090125,-0.20771521083650585,-0.2182558610991219,-0.0496940009568733,-0.43954600914575087,-0.6247400244149867,-0.42432089308690923,-0.07642884879823961,-0.6167043844747568,-1.2741572938015935,-1.0317509054625276,-0.08469679017216857,-0.06113337901452146,-0.270515219278543,-0.0969703325556339,-0.08712760780917041,1.4822330873965586,-0.10062949795327492,-0.23400661211588264,8.615220076367372e-05,-0.07729786562874409,-0.6099261443088932,-0.18477923652534373,7.533941356821954e-05,8.598810109519498e-05,-0.2537361089837727,-0.12229662781842623,0.02857403924999376,-0.4567002833345694,-2.4573406410194867
17317984,-1.1177594370090125,-0.07211189649096199,-0.11049556438966338,-0.037932330496862246,1.549936443860945,-1.7275098753707894,1.3469223698440547,0.12498914555382717,-0.26406381600262946,-1.2741572938015935,-1.4354655334366362,0.24004328056970753,0.12045554278193814,1.1259374347755813,0.11446020082674654,0.08732739671733068,1.4822330873965586,0.2032600396419115,-0.17342417111300573,8.615220076367372e-05,0.08004950702587571,0.23357289046899948,-0.15557479213110922,7.533941356821954e-05,8.598810109519498e-05,-0.1673579412514627,0.3273444701708646,0.08696256209638957,0.9116847559641267,-1.2514242977271997
17317992,-1.1177594370090125,0.1579452478186455,1.409044316354983,0.11979770161771705,0.026066626100639773,-0.2338028952803479,-0.006442088751105947,0.18902445656671746,-0.23579698410165162,-1.2741572938015935,0.5323500919197245,-0.05234038232533918,-0.0411629850100728,0.04608898492570516,-0.0807382639204798,-0.05485049666290904,1.4822330873965586,-0.08738900997101932,-0.06959359265960659,0.24018437209688712,-0.058204198071420715,-0.21810961928489964,1.3403912026874525,0.25883386009048726,0.26180117624618404,0.0221527428712918,0.09149591403208766,0.5172617909139495,-0.13696677168711083,0.4343313450963179
17301621,1.2058437404689617,-0.06161038025950926,-0.2079016883272263,-0.04131680381722218,0.8159627907475132,-0.3312156181066349,0.7002456125471003,0.16693531799329936,-0.1927936762987586,-0.041436009554523485,0.7697885757588987,-0.04050267600825054,-0.031025551492135636,0.18359961832012023,-0.04675571988682066,0.17933996982099643,-0.6746577232035966,-0.09044320474608424,-0.1346435125536912,0.2475364492036653,-0.016640588480041768,-0.006276419754681622,-0.03943135994474444,0.26642198383185856,0.26972137899043264,-0.2766129906190954,-0.11095406661525048,-0.19769107799731153,0.3694231038975762,0.4791243946409911
17326200,0.27640246947777186,0.9684897664578753,0.4487530950745845,-0.02116525903262223,-0.11039812335133949,-0.06518800697029745,-0.03073027512234429,-0.014576153321929823,0.22500620591486967,-0.041436009554523485,-0.36591283615468795,-0.06664646282184494,-0.047213872179595204,-0.008479823031307171,-0.0801317150050567,0.8069689455689307,-0.6746577232035966,0.16654090641624064,0.23185680725171293,0.2515457734886809,-0.06500975116307356,0.7629980655408011,9.704297466513058,0.25994379165591747,0.27021766660079843,-0.12245492167168581,-0.05123940825531673,0.17617823251557208,0.2214335247993168,0.3557425197400383
17301627,1.2058437404689617,-0.1408197814642429,-0.2090832194424023,0.035304146830308226,2.3693270365790475,-0.3207121773707181,2.451150634952379,0.5135438592348193,-0.17262000981687678,-0.041436009554523485,1.605176308960405,-0.0004817604098193399,-0.008104754689577678,0.38945213207135637,-0.0011302045391045408,0.9350282471877435,-0.6746577232035966,-0.09390056987305553,-0.1746717407024183,0.25232012859043323,0.11021568349675809,0.0952621227094143,-0.15460951591715552,0.2683495004768457,0.2733903703809969,0.011778619538283552,-0.11467174876268302,-0.10706541436255737,0.8317084769262879,0.48944460897291797
17293438,0.7411231049733669,0.04949695579441181,-0.1827028809338414,-0.04301297280044142,-0.07507308859440376,-3.365033190575031,-0.08247910695427742,-0.06800083795912054,0.8355086171780489,-0.041436009554523485,-2.5209403945276376,-0.061453189592390926,-0.04046597323887848,0.10549278400737222,-0.07477527440635333,-0.07410100850189959,-0.6746577232035966,-0.07859018063234581,-0.0936105286122367,0.25690164136262195,-0.05848626555454483,-0.12013264274238904,-0.13393083657787833,0.2759695619720531,0.2797673223053631,-0.03588518563987014,-0.09481471931421204,-0.44682184393857494,0.3797494049191463,0.3863775540161867
17301631,1.2058437404689617,-0.18843868811567346,-0.19855346102869229,-0.017045335980851273,0.1711676254838238,-1.925660157757272,0.1591597629830182,-0.028196776127115762,0.6153882088772306,-0.041436009554523485,-2.219319218452359,-0.016523467665806046,-0.01596989568538604,0.33608898776548474,0.014918000110800701,0.1976764917576704,-0.6746577232035966,-0.07666291956994979,-0.2029373112985993,0.24997912737889255,0.0022725339713793196,0.358696488766401,-0.1487622684434169,0.23953741812347878,0.2611027494958055,-0.09114633452309444,-0.10933676746030825,0.1786592826265363,0.1376197400432453,-0.28561256601518725
17293444,0.7411231049733669,0.011452062516386679,-0.18850460788851156,-0.04215980699834903,0.006075383447239175,-3.2978678655223987,-0.0077282536283574,-0.061663669031486644,-0.37612973854261034,-0.041436009554523485,-2.6686149511225503,-0.06992983983782376,-0.04947206270699797,-0.03833651970280895,-0.0762705100475285,-0.07083613271652729,-0.6746577232035966,-0.05486511692574643,0.1924149591544221,0.20926736454467776,-0.06367492314424957,0.5749633191159454,-0.10099899088462447,0.14898599115987465,0.19883598545159406,-0.18428005829936672,-0.10307474281390472,0.04230842821593504,0.47167150248401196,0.13593550012940153
17301637,1.2058437404689617,-0.19830630947013453,-0.2161382167998491,-0.03099091226686605,0.21069491793368633,-1.946909278009103,0.10562715863981846,-0.057249755148513354,-0.5665509507434047,-0.041436009554523485,-1.8469770807448376,0.08586533169617504,0.06278581995263856,0.9543849043210633,0.006117885807990009,0.023602583669877355,-0.6746577232035966,-0.09969471684415367,-0.22557668115790216,0.25616728399099703,-0.04480276690702204,0.2651855215394701,-0.18236186054872586,0.2609333417368348,0.2736053934035816,0.1641651059787402,-0.12160933533714316,-0.09359839066835955,0.07049878340305085,-0.6066709654912309
17326215,0.27640246947777186,0.5599579699977323,-0.1634832852146876,-0.04123469732654001,-0.200267676720254,-0.32985468289811243,-0.18536197740797122,-0.05980787340601992,-0.07248589484293609,-0.041436009554523485,1.133054709417469,-0.05867373714704053,-0.040878887722543576,0.08468717813166035,-0.07786754188049626,-0.07799764880256513,-0.6746577232035966,-0.06986414592882689,0.39344775739805465,0.25776397691630026,-0.07566228225857269,0.5309227798154509,0.28774061617703733,0.26979621622622363,0.2804519261022467,-0.04622677255251761,-0.08589544542174571,-0.36505471736346534,-0.3498550291001887,0.48128672902038316
17285269,-1.1177594370090125,-0.20748470932466645,-0.2153599597067322,-0.049520522035926336,-0.4251288099314157,0.3314182153190608,-0.3894111334282502,-0.07620661967350202,-0.494585595674328,-1.2741572938015935,0.3995881042463645,-0.09628686300635264,-0.06864206785668224,-0.5253642183925958,-0.11067172244438846,-0.08768364815787509,1.4822330873965586,-0.10036264513072321,-0.23329936522732217,-3.393556910320858,-0.08936843173875293,-0.6319694048960106,-0.18370156732157678,-3.1359672801225438,-3.400007241881532,-0.2763099502760503,-0.12095126670352183,-0.1068421472158357,-0.5006224561051625,0.3488844970454075
17301657,1.2058437404689617,-0.17171199383332234,-0.21594510094941,-0.04923640120503346,0.10809651703799356,-0.024197008983560735,-0.00461887569908101,-0.07165042843821164,-0.4108183138156793,-0.041436009554523485,0.962854505248393,-0.08128603025351136,-0.05858271342193659,-0.21782697189052488,-0.08521510699776211,-0.0829809680193365,-0.6746577232035966,-0.09993515052459724,-0.21253620277823776,0.21723956173359074,-0.0558886590325931,-0.5101455989039582,-0.15855947324389186,0.22964131791985268,0.23502826800450247,-0.09327060094636663,-0.11975540807847951,0.16561809896846125,-0.29900861459764355,0.46391947524876165
17285274,-0.6530388015134178,-0.20709411071317033,-0.2178348387187753,-0.04989640113762458,-0.4367672636599803,2.046942827242125,-0.4223798361042409,-0.07762238161463085,-0.7971044289890776,-0.041436009554523485,0.49651261146732295,-0.09364081601739033,-0.0669241170798517,-0.43980787479522726,-0.10911641061724743,-0.08937390082081573,-0.6746577232035966,-0.10075170697358038,-0.23370624719414235,0.2071837031761528,-0.08373138404231857,-0.6668241493371287,-0.1826826525821614,-1.3285841689422186,-0.016122355490442067,-0.28681316865684275,-0.1206747793110538,0.033862034468913005,-0.5807703396468913,0.057335772489969385
17285279,-1.1177594370090125,-0.20459850231411114,-0.2178216788923747,-0.049848766309263264,-0.39795793448901823,-0.8281464063072121,-0.3894841116682481,-0.0765314744026516,-0.5033457848957834,-1.2741572938015935,-1.6761955373098827,-0.08440924624605432,-0.061818148744179395,-0.30581878978754856,-0.09338490013373492,-0.0859263235643706,1.4822330873965586,-0.09808214381739457,-0.22731944045123031,8.615220076367372e-05,-0.07070567909954507,-0.4752966309148543,-0.18444329137948212,7.533941356821954e-05,8.598810109519498e-05,-0.25389511060475667,-0.12024429754688243,-0.021673401020157693,0.25114684464783615,-2.529373555722964
17301663,1.2058437404689617,-0.16921879141434576,-0.21558515878478107,-0.049465446630373604,-0.32505052221641667,0.16485865484985487,-0.29926808528117477,-0.07460958470503447,-0.14047242548188682,-0.041436009554523485,1.3232029550990687,-0.08708386257910246,-0.06127142167661614,-0.2597812960768705,-0.10351220312071945,-0.08669198072392058,-0.6746577232035966,-0.09867996610906288,-0.2256407076755093,0.23643386374102077,-0.0774077088994945,-0.5373969169387802,-0.17052872782633885,0.2293772269048048,0.24721935963964284,-0.028851992870148883,-0.11677626076820911,0.30212167635600656,-0.41229118278419125,0.4597623693654199
