dataFileHandleId,Z__spkt_welch_density__coeff_2,empirical2,Y__spkt_welch_density__coeff_8,yStd,yR,Y__sum_of_reoccurring_values,Z__spkt_welch_density__coeff_8,empirical1,Y__spkt_welch_density__coeff_5,Y__quantile__q_0.4
17285269,-0.20748470932466645,-1.1177594370090125,-0.049520522035926336,-0.3894111334282502,-0.4251288099314157,0.3314182153190608,-0.07620661967350202,-1.2741572938015935,-0.2153599597067322,0.40621695516979345
17301657,-0.17171199383332234,1.2058437404689617,-0.04923640120503346,-0.00461887569908101,0.10809651703799356,-0.024197008983560735,-0.07165042843821164,-0.041436009554523485,-0.21594510094941,1.091917863324541
17285274,-0.20709411071317033,-0.6530388015134178,-0.04989640113762458,-0.4223798361042409,-0.4367672636599803,2.046942827242125,-0.07762238161463085,-0.041436009554523485,-0.2178348387187753,0.46838359036037325
17285279,-0.20459850231411114,-1.1177594370090125,-0.049848766309263264,-0.3894841116682481,-0.39795793448901823,-0.8281464063072121,-0.0765314744026516,-1.2741572938015935,-0.2178216788923747,-1.7264071912311436
17301663,-0.16921879141434576,1.2058437404689617,-0.049465446630373604,-0.29926808528117477,-0.32505052221641667,0.16485865484985487,-0.07460958470503447,-0.041436009554523485,-0.21558515878478107,1.4910500495500378
17293474,-0.018209470913874502,0.7411231049733669,-0.04572590016669279,0.9382728969482207,1.0529382611285847,-2.4672439742878485,-0.07217634101929944,-0.041436009554523485,-0.19302370776633726,-2.5684522174279527
17301667,-0.20576787700841748,1.2058437404689617,-0.04978035113175445,-0.11709694468665618,-0.11199543646750851,-2.594934937879807,-0.07603839357294867,-0.041436009554523485,-0.21717465160227384,-1.995038520854403
17309862,-0.18349804203089726,-1.1177594370090125,-0.04603056910371844,-0.20017121307536398,-0.17710870559424546,0.19385642312570822,-0.06549860378951966,-1.2741572938015935,-0.1610820049468013,1.1453118028917968
17293480,-0.17321857346216937,0.7411231049733669,-0.04632260268513168,-0.10183004483368532,-0.1146872814987731,-2.705063290628363,0.015918513235388447,-0.041436009554523485,-0.2134653039295275,-2.408176256739491
17285288,-0.20809334587032888,-0.6530388015134178,-0.049691130078618674,-0.47260473566771244,-0.5326329483898489,1.557824326334083,-0.07712164822554528,-0.041436009554523485,-0.21227121217451417,1.1413017658083624
17309866,-0.20744393939478367,-1.1177594370090125,-0.04992135954251631,-0.49861628514042716,-0.519690987843688,-0.5611417748762617,-0.07738956611319857,-1.2741572938015935,-0.218100765358909,-0.9111504474006844
17301673,-0.20539445912669313,1.2058437404689617,-0.04927484505785195,-0.2758619095990366,-0.3156549278374999,-3.1450847574751464,-0.07680643824101925,-0.041436009554523485,-0.2184705772515942,-2.1761435247078658
17285308,-0.20774424767308106,-1.1177594370090125,-0.049775940101477824,-0.31466245076919896,-0.35447253324222516,-0.13959160571531457,-0.07722290901060035,-1.2741572938015935,-0.2179365177125303,0.31930538171746975
17309887,-0.2060335736029705,-1.1177594370090125,-0.04792259489927041,-0.3392552438814487,-0.3779191034914833,0.000633867920358704,-0.07558202439743612,-1.2741572938015935,-0.21499866635805173,0.3149326664885801
17285312,-0.20760001050784702,-0.6530388015134178,-0.04982939256434228,-0.45998444609337663,-0.5177771087861025,2.136419638771102,-0.07748702720034942,-0.041436009554523485,-0.21547020447340642,0.609384107882804
17309891,-0.16264441129055252,-1.1177594370090125,-0.04942916759590442,-0.3981292159595982,-0.4385425158020435,-0.6410065364927386,-0.07571503412683495,-1.2741572938015935,-0.20527069859941988,-1.079649170467801
17285319,-0.20726365656323495,-1.1177594370090125,-0.04985034598478889,-0.3956272414096527,-0.4385321705098406,-0.7899719185209918,-0.07688356846132237,-1.2741572938015935,-0.21808940530141763,-1.6070937979327486
17285327,-0.20716925897838315,-0.6530388015134178,-0.04940011912891541,-0.3666465862506649,-0.3904451832910806,1.3274179451238919,-0.07646400736185231,-0.041436009554523485,-0.21404811980123456,0.8622278777814293
17301743,-0.009755334318476899,1.6705643759645563,0.024960882040543437,1.7444432958589065,2.673596563683283,-0.48787776010186074,0.0803521335704225,-0.041436009554523485,-0.1996376382824936,0.28292541988728004
17326321,-0.1920813550192298,0.7411231049733669,-0.03492803968305802,0.08724280156595406,0.12795947806807625,-0.21826086271681383,-0.07124077155888878,-0.041436009554523485,-0.11791985937306748,0.196862667626447
17293554,-2.322035084183334e-17,-1.4595649100580956e-16,-1.3268771909619052e-17,1.0283298229954765e-16,-2.6537543819238103e-17,-3.9806315728857154e-17,-3.317192977404763e-18,-1.1941894718657145e-16,2.404964908618453e-17,-3.9806315728857154e-17
17301749,-0.16285534298807866,1.6705643759645563,0.008163385959065706,0.3138666799386919,0.31462786152358774,-0.4973971865245457,0.22330939421970852,-0.041436009554523485,-0.10102403834172728,0.3398838940217098
17293558,-0.1593014382739055,1.2058437404689617,-0.04731574306553023,-0.24479982549665005,-0.27593107483577717,-3.6842461862057485,-0.06411205964364625,-0.041436009554523485,-0.20742553600099733,-2.7185104287192132
17301753,-0.20499941549348089,1.6705643759645563,-0.03461841344687603,-0.028416705686650327,-0.03151113218530757,-2.244763548925041,-0.050542068889193915,-0.041436009554523485,-0.21142036456599483,-1.8943883905899943
17293564,0.2957297758557247,1.2058437404689617,-0.04324685147436095,-0.06582844016425149,-0.11453417117416412,-3.0049455118978496,-0.042435183791377604,-0.041436009554523485,-0.1906658856847908,-2.6183279217657525
17301760,-0.20519659998049516,1.6705643759645563,-0.01780940064726731,-0.027768627909007068,0.008928615036872754,-1.9106922333076528,-0.07249110429242524,-0.041436009554523485,-0.21515056526936607,-1.964819972000262
17326337,0.038125448465328726,0.7411231049733669,0.044909682519455915,0.564845673791522,0.6198222577507826,-0.5460607804589732,-0.018219473762769462,-0.041436009554523485,0.5452915912693441,0.5484047934861388
17309963,-0.20309727366399302,-1.1177594370090125,-0.044275306638013386,0.22866539779701806,0.2951538834803437,-0.5118890136346769,-0.06779243011005356,-1.2741572938015935,0.31582788887343805,-0.25070479909674587
17309967,-0.2003610924815787,-1.1177594370090125,-0.047221568642675106,-0.13840483690574207,-0.11997993298991269,-1.0374660419140451,-0.06982368457543231,-1.2741572938015935,-0.19650366691686988,-1.6058334270726566
17293584,0.771935571610399,1.2058437404689617,-0.03622452799927102,2.0838085367077532,1.8817803128035013,-0.4407929240999642,0.012249717255879217,-0.041436009554523485,0.11612491508586845,0.5316567797224059
17301780,-0.20236875389371964,1.6705643759645563,-0.04954774370825956,-0.09275701432233807,-0.02936344952393077,-0.05691575268752128,-0.07432043311765466,-0.041436009554523485,-0.21109599238051627,0.8837725029327106
17293590,-0.10952653069741887,1.2058437404689617,-0.030449951968928392,1.699191378552499,1.7524558840301478,-0.4541443166155933,-0.05120702804489336,-0.041436009554523485,-0.0017659488037281767,-0.7081576888597434
17293594,0.48219602926126665,1.2058437404689617,-0.043317032116037026,0.06570564715595596,0.08613139263222838,-2.531900399940834,-0.06677447035924526,-0.041436009554523485,-0.19620704677795395,-2.648361787706109
17301786,-0.2008709607838573,1.6705643759645563,-0.04625903903817668,-0.012803995798923858,-0.015190399205589693,-0.2687165636562322,-0.07489999326134864,-0.041436009554523485,-0.20330676414088777,0.4123500741061253
17301790,-0.20709382183278685,1.6705643759645563,-0.049678493567859174,0.06663776526218736,0.17039172856858623,-2.989805005313125,-0.0772326751462195,-0.041436009554523485,-0.21786991721925225,-2.2061326346217616
17326367,-0.18060140775768946,0.7411231049733669,-0.03112251708641993,2.879326649218579,2.2290221146612534,-0.13503768047522235,0.11550370722081053,-0.041436009554523485,-0.140405422773565,-0.19539561025923602
17293600,-0.1902196093109405,1.2058437404689617,-0.04146427102101108,-0.1919694617594089,-0.19507020191738306,-3.1532839841220746,-0.07273559888574337,-0.041436009554523485,-0.1973223505189539,-2.4983066630373627
17285408,-0.20682548013442126,-1.1177594370090125,-0.04976595930497523,-0.1549398776020171,-0.19337150493762165,-0.3987101976123494,-0.07607528211480902,-1.2741572938015935,-0.21741670674386954,0.2012472149083088
17301795,-0.20461968340802072,1.6705643759645563,-0.049398043125847,-0.040342615033675686,-0.015794564270250902,-2.980784674579439,-0.07667855017533179,-0.041436009554523485,-0.2153661373530947,-2.145917259297438
17285412,-0.20083413821211893,-0.18831816601782284,-0.049827996440048,-0.3549638464816886,-0.3555256839885073,1.2423344799480707,-0.07661086580067993,-0.041436009554523485,-0.16830122097259953,-0.14483467572321443
17309989,-0.19340397367676687,-1.1177594370090125,-0.04893162557361336,-0.3007021573452894,-0.25661434523402554,-0.006804018843955603,-0.07594082048095138,-1.2741572938015935,-0.17071084893679114,0.7991743530550129
17326375,0.2011293437444477,0.7411231049733669,0.03147299095607939,0.513953325264788,0.5828254237738159,-0.4772483955262184,0.1358713691344556,-0.041436009554523485,0.02478074254161149,0.4486482404396807
17309993,-0.20767144653746455,-1.1177594370090125,-0.04991217445384037,-0.49676314386053333,-0.519701333135891,-0.7610383565962419,-0.07508953019648723,-1.2741572938015935,-0.21759364723744629,-1.4966107172112812
17285418,-0.19844622326271175,-1.1177594370090125,-0.049808897377405334,-0.42750234448456226,-0.43853217050984017,-0.7564627877039377,-0.0771006831432677,-1.2741572938015935,-0.21803147656449057,-1.5473110641975416
17285426,-0.19896072457546804,-0.18831816601782284,-0.049499262397676734,-0.38780770101629886,-0.43071112960424685,1.5025024896837993,-0.0766965022462724,-0.041436009554523485,-0.21117482203512328,1.3882367113400431
17285444,-0.206882262826427,-1.1177594370090125,-0.049167547246734666,-0.24226673129678258,-0.26716654328125555,-0.3853123988380474,-0.07729350358567039,-1.2741572938015935,-0.2170520647206814,0.2816825398881038
17285448,-0.2053878259974542,-0.18831816601782284,-0.04968305841370171,-0.3807094593352984,-0.4363658663224964,1.9011067014631637,-0.07676629301595841,-0.041436009554523485,-0.18957597431676565,0.15688164619599546
17285454,-0.20807767102538227,-1.1177594370090125,-0.04969734240799835,-0.11107451872667673,-0.07838151304097737,-1.1081982219484654,-0.07699573595640377,-1.2741572938015935,-0.218219351737306,-1.7064778985291222
17285464,-0.20560035032450463,-0.18831816601782284,-0.049599421085200844,-0.3173401221950752,-0.36434194200404707,0.9143594281991477,-0.07696902256008983,-0.041436009554523485,-0.16654195115347348,0.7709096362525566
17301863,-0.206463986145532,-1.1177594370090125,-0.04974297972155633,-0.36083415624700793,-0.3594010304478138,-0.31911303596951,-0.07576942362136364,-1.2741572938015935,-0.21768943807804675,-0.2757434809344533
17301869,-0.20655059558135294,-0.6530388015134178,-0.04981806410600447,-0.42009989057480174,-0.43698658385468725,1.5005687695540733,-0.07752565962445665,1.1912852746925464,-0.20738026256429817,0.02595072019006883
17310065,-0.20592681443300864,-1.1177594370090125,-0.04660745531619034,-0.06666737521540538,-0.0839907304735345,-0.4473428855455834,-0.07026346610489938,-1.2741572938015935,-0.09793742750440844,-0.2708275201430099
17293685,-0.1062328855031406,1.6705643759645563,-0.04939880505068761,0.17482393346200475,0.16767919295291703,-2.967796246426451,-0.06119284361824157,-0.041436009554523485,-0.19603725410378467,-2.5482127191632227
17310069,-0.20722536875547512,-1.1177594370090125,-0.04986345790110919,-0.040288262727008604,-0.03982460899977274,-0.8567061347863321,-0.07579169747154738,-1.2741572938015935,-0.2091108394967464,-1.4865200337742615
17301878,-0.2078557178881386,-1.1177594370090125,-0.04985805901925436,-0.4630785849316652,-0.5170922504422518,1.7807215574010609,-0.07658765852033911,-1.2741572938015935,-0.21799035945592177,1.1626262118869422
17293693,-0.14153716663868163,1.6705643759645563,-0.0454761266874064,-0.11600825828314047,-0.11461693351179184,-3.9352921053873473,-0.07160950504824867,-0.041436009554523485,-0.2083595228558296,-2.81863531871907
17310092,-0.19169349399812707,-1.1177594370090125,-0.040533993140718504,0.5778090968484374,0.5512143489178185,-0.41677045493368736,-0.06330824403608083,-1.2741572938015935,-0.07671201508551909,-0.3029119323071729
17301900,-0.20670229380272206,-1.1177594370090125,-0.04977663981538651,-0.4301509631169561,-0.4712046723458815,-0.23568293159148676,-0.07618779228596806,-1.2741572938015935,-0.21796060706035372,0.06176068572924558
17310096,-0.20079015148997653,-1.1177594370090125,-0.0496129680171447,-0.3082669843291455,-0.319840633062902,-0.8416971283534751,-0.06598243667908457,-1.2741572938015935,-0.21694046400968753,-1.506449326476283
17301906,-0.20711883351514487,-0.6530388015134178,-0.04987638143757318,-0.2679420350565142,-0.31471764436389327,2.557640616488144,-0.07736218070336635,1.1912852746925464,-0.2165034024683619,0.2875306606789298
17293718,-0.1709592662755725,1.6705643759645563,-0.038180401684459395,1.353848626922608,2.3595321139210887,-0.5254680898104752,-0.06792097016719084,-0.041436009554523485,-0.05403968571253261,-0.26204710796339975
17301914,-0.20445402210066557,-1.1177594370090125,-0.04958066301434824,-0.1400383708212759,-0.17937846270361976,1.4154740257356153,-0.07680322307158731,-1.2741572938015935,-0.21499470334554494,1.06553907287845
17293723,0.518934441922427,1.6705643759645563,0.012755496126786559,1.0186122623267235,0.8916882606162577,-1.7649635381750424,0.4928429844258729,-0.041436009554523485,0.19603837074668087,-2.488152703838795
17293729,-0.20627289240556057,1.6705643759645563,-0.047157277459224045,-0.2744264827146677,-0.27686835830938655,-3.603074519749808,-0.07595824971023407,-0.041436009554523485,-0.19283293805917257,-2.518203031765896
17285538,-0.2071081360495687,-1.1177594370090125,-0.049787986890700194,-0.3358290082080221,-0.39112590351804627,-0.15525956211857414,-0.07719333058272042,-1.2741572938015935,-0.20849460705658543,-0.028876955535177502
17326501,-0.08076727841892072,1.2058437404689617,-0.01520343409429957,0.5030832134728527,0.6154193013891147,-0.3225943559938663,-0.04365181516355041,-0.041436009554523485,0.24731001737131542,0.166843720361577
17285544,-0.20201279017287718,0.27640246947777186,-0.04987126481969277,-0.43124100053544273,-0.47710769607701103,1.0657924386162783,-0.07731983344595889,-0.041436009554523485,-0.21166320177178222,-0.10471115522000927
17285550,-0.20544149421619923,-1.1177594370090125,-0.04979379304697592,-0.2750554672092056,-0.3188164491347887,-0.9209409030285383,-0.07567132172421169,-1.2741572938015935,-0.21519095678116087,-1.6966418614495493
17285560,-0.2071377172943923,0.27640246947777186,-0.04956481579390697,-0.42371607085571533,-0.4908483131812567,1.67855340598745,-0.07671244573530232,-0.041436009554523485,-0.19312740155646263,1.1592386436772675
17326523,2.3883569723707265,1.2058437404689617,0.010285071815436924,1.898058276616311,2.5438397016958376,-0.5261662314888135,0.0982514250182381,-0.041436009554523485,1.8054842543533236,0.4806107310145203
17285580,-0.20721820220543777,-1.1177594370090125,-0.04941676512583763,-0.31415187048159726,-0.3557781091182646,-0.2575787780334318,-0.07667781951984841,-1.2741572938015935,-0.2181600451521667,0.1552045812964446
17285584,-0.20613181512421608,0.27640246947777186,-0.04971522239948217,-0.3645892574365163,-0.39499918091891284,1.66143639604199,-0.07705158682046552,-0.041436009554523485,-0.19376888391093883,0.1868964779641791
17310164,-0.20797560038032392,-1.1177594370090125,-0.049760657824667626,-0.1456332603499223,-0.18846576737488072,-0.463930366369676,-0.07751192082005556,-1.2741572938015935,-0.17321849346358897,-0.6554134833317917
17285591,-0.2079459611751458,-1.1177594370090125,-0.049857385090010704,-0.19083612857260962,-0.15752299839520742,-0.9445234421227794,-0.07668888488092976,-1.2741572938015935,-0.21851345857570884,-1.5372229529459505
17310168,-0.19548892459303702,-1.1177594370090125,-0.04951318672949061,-0.22145715924157772,-0.19911107305193995,-0.814240344008694,-0.07629816882688485,-1.2741572938015935,-0.16588028550108289,-1.3475345663167206
17326554,0.5871748184251766,1.2058437404689617,0.029165572108280944,1.462930237472774,1.701803264345002,-0.39476150701948454,0.4338402512194044,-0.041436009554523485,2.8461624042332767,0.14111106289519088
17285600,-0.2058139289289483,0.27640246947777186,-0.049491643173190575,-0.28552695874788253,-0.33417093182272933,1.250363014735196,-0.07689851170993828,-0.041436009554523485,-0.1817805992966326,0.9478410120293148
17293795,-0.13553480791889752,-0.6530388015134178,-0.04826626421490039,-0.1842314610082065,-0.1968537302932086,-1.0178458979086114,0.19886113623261725,1.1912852746925464,-0.1729621091027431,-1.1964788615161872
17293801,-0.1463178035476119,-0.6530388015134178,-0.046715647911336707,-0.01053998185056522,-0.03552510556013659,-0.5496986467829533,0.11360510451781748,1.1912852746925464,-0.09930701981700035,-0.9361273967881016
17310188,-0.19911733155203795,-1.1177594370090125,-0.04903505125735662,-0.3226497189895354,-0.35782026979917037,0.02679171808653485,-0.0764469576235554,-1.2741572938015935,-0.20228457979185321,0.266814279235708
17326572,0.39705739059665274,1.2058437404689617,0.005895925360119548,1.7842991550702236,1.9313197790475873,-0.5413988574899395,0.04898635920231962,-0.041436009554523485,1.267393201958734,0.8610096907623693
17301996,-0.20537915591939795,-1.1177594370090125,-0.04975413410755473,-0.35657368586221005,-0.3594010304478138,-0.1448008263935582,-0.0771901930034281,-1.2741572938015935,-0.21827841365141934,-0.07722735391372398
17310192,-0.19081564910225596,-1.1177594370090125,-0.039265020922258684,0.936501382813879,0.957461559385554,-1.115918988411778,-0.06250363326801815,-1.2741572938015935,-0.13335623407789432,-1.377297323912886
17293809,-0.1851178402383127,-0.6530388015134178,-0.026234908148892608,0.44816924305808586,0.4943917969627023,-0.42884024079431643,-0.06893648280950922,1.1912852746925464,-0.13005026552139226,0.634782381243452
17302002,-0.20816789852388676,-0.18831816601782284,-0.04991375921719252,-0.4090228908983557,-0.47680975166155953,1.0681354663581415,-0.07705788469685648,1.1912852746925464,-0.21589661752393544,-0.24548429155053744
17293815,-0.18444854777739042,-0.6530388015134178,-0.04063250656742375,0.08281985051830383,0.08079115279695492,-0.5072871699156698,-0.05104722999965847,1.1912852746925464,-0.06307416175250395,0.5877710625991172
17302010,-0.2075229507883865,-1.1177594370090125,-0.04980629501532689,-0.19178268767931717,-0.26624374321673355,1.7019231315872334,-0.07742748780879316,-1.2741572938015935,-0.21669216276540895,0.7362010805139738
17293831,-0.19135050101103862,-0.6530388015134178,-0.04662589207216907,0.6819544072518683,0.8520471699521606,-0.23639046163716007,-0.07343171460562636,1.1912852746925464,-0.1452435728994987,-0.51565070143768
17293837,-0.15995816915312996,-0.6530388015134178,-0.04552575022187941,0.2975666258768185,0.3681399199736885,-0.2653430838378754,-0.06532470820581991,1.1912852746925464,-0.016318427708006778,-0.5456660476429496
17302032,-0.2064143027906783,-1.1177594370090125,-0.0497079207815527,-0.4628837116785585,-0.48013059045877593,-0.20593374737835693,-0.07589503328759069,-1.2741572938015935,-0.21862925689838375,0.35940883917433064
17293845,-0.18703597863458307,-0.6530388015134178,-0.04461377234431573,1.1202416308165801,1.2896571682630182,-0.5398598898525231,-0.058616389920131365,1.1912852746925464,0.36187970414239856,0.8862474597522626
17302038,-0.20824571400794123,-0.18831816601782284,-0.04989160710225568,-0.2765451212027232,-0.30652831105586487,1.414920364099554,-0.0773606202137951,1.1912852746925464,-0.21837727987019578,-0.12494911017348183
17302046,-0.20577640665695768,-1.1177594370090125,-0.04991815032916953,-0.39304088151971384,-0.4638119265375004,1.4753952487470123,-0.07752008419173842,-1.2741572938015935,-0.2186971694841668,0.95427404778664
17285674,-0.20710615941147728,-1.1177594370090125,-0.049636745156099844,-0.43585749827143255,-0.4598703702080935,0.094585874723085,-0.07691177427786798,-1.2741572938015935,-0.2075518436107142,-0.10899641614432115
17285678,-0.20703464508577019,0.7411231049733669,-0.04989285103457418,-0.43401146494642895,-0.477151146304264,0.8533453425216907,-0.0772803430572803,-0.041436009554523485,-0.21642563200910514,-0.07443653272352092
17310260,-0.20618512783702478,-1.1177594370090125,-0.04740728620204528,0.47248510567236573,0.48380442492198034,-0.5356284140744252,-0.07416668956915916,-1.2741572938015935,-0.17160564916519047,-0.4893182103293069
17285684,-0.207753910914519,-1.1177594370090125,-0.04989152464636965,-0.46151417808523526,-0.4791167518228658,-0.8271762540128643,-0.07699725171164323,-1.2741572938015935,-0.2173663688697245,-1.6270205184493411
