dataFileHandleId,empiricalFeature1,"Z__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2",magnitude__sum_values,"Z__fft_aggregated__aggtype_""kurtosis""","Z__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2",site_1,"Z__agg_linear_trend__f_agg_""var""__chunk_len_50__attr_""intercept""","magnitude__fft_coefficient__coeff_0__attr_""real""","Z__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4",session,"Z__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4","Z__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2","magnitude__fft_coefficient__coeff_0__attr_""abs""",magnitude__abs_energy,"Z__agg_linear_trend__f_agg_""max""__chunk_len_10__attr_""stderr""","Z__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0","Z__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4","Z__agg_linear_trend__f_agg_""max""__chunk_len_5__attr_""stderr""","Z__linear_trend__attr_""stderr""",Z_allPower,"magnitude__agg_linear_trend__f_agg_""min""__chunk_len_5__attr_""stderr""","Z__fft_aggregated__aggtype_""centroid""","magnitude__agg_linear_trend__f_agg_""mean""__chunk_len_10__attr_""stderr""","Z__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0","magnitude__agg_linear_trend__f_agg_""mean""__chunk_len_5__attr_""stderr""",empiricalFeature2,Z__number_peaks__n_10,"Z__agg_linear_trend__f_agg_""mean""__chunk_len_5__attr_""stderr""","magnitude__agg_linear_trend__f_agg_""min""__chunk_len_10__attr_""stderr""",magnitude__partial_autocorrelation__lag_2,Z__binned_entropy__max_bins_10,"magnitude__linear_trend__attr_""stderr""","Z__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6",magnitude__autocorrelation__lag_2,X__sum_of_reoccurring_values,Y__autocorrelation__lag_2,"magnitude__agg_linear_trend__f_agg_""min""__chunk_len_10__attr_""intercept""",magnitude__autocorrelation__lag_3,"Z__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8",Z__variance,X__percentage_of_reoccurring_values_to_all_values,"Z__agg_linear_trend__f_agg_""min""__chunk_len_5__attr_""stderr""",Z__number_peaks__n_5,Y_8.0,Y_9.5,"Z__agg_linear_trend__f_agg_""max""__chunk_len_50__attr_""intercept""",Z__mean_abs_change,"Z__agg_linear_trend__f_agg_""mean""__chunk_len_10__attr_""stderr""","X__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.2","Z__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6"
17301528,-0.42519336900856597,-0.587627759222624,0.21088815080695508,0.02043143262409622,-0.34506845872165093,-0.7998179171858997,-0.41546825172841373,0.21088815080695267,-0.3462820705203365,0.09304354407401859,-0.6445330621934907,-0.31697357582559205,0.21088815080695267,0.14685147719749048,-0.27616780875726743,-0.30594834906318463,-0.3238080442244155,-0.27056358005084774,-0.2802816711961178,0.004669942689704325,-0.3190834064051225,-0.18753264107096243,-0.3048167437879159,-0.44653036307461735,-0.33297513117149274,-0.667285748589216,0.601186508586749,-0.25398905744893596,-0.31787790836678975,-0.5109123497847181,-0.7440610009366038,-0.36595052648847176,-0.5417341015961827,0.6133142477719522,0.42087987524250214,0.5122942178944649,0.7586889429386612,0.4384731589622204,-0.11101106435053308,-0.3507357456829481,-0.5496546992603751,-0.2604763889568229,0.4612946748939106,-0.32960771422134016,-0.41947083237735866,-0.9227050336866556,-0.44653036307461735,-0.2184079852491608,0.08326231165896333,-0.2859491388088569
17301532,2.351871108271808,0.6853322167839019,-0.9781114607587207,-0.44467809155458743,0.09174783257624533,-0.7998179171858997,0.1465591421841324,-0.9781114607587204,0.09618995152468814,0.09304354407401859,0.6464402897824956,-0.028759247913283825,-0.9781114607587204,-1.0779497461528893,0.2124366758464013,0.06434813677670277,0.013230363325646546,0.25450026149491534,0.29058736242264294,0.34457854271590627,0.15912682375441697,-0.4349748355886679,0.22129514888710988,0.5227912435848407,0.2741962019106371,-0.667285748589216,-0.5773566847843646,0.2711947606208434,0.11286200474688504,-0.37187662240682967,-0.419096948892406,0.35927258829548464,0.6655808246484527,-1.1363299097703892,0.40772415662616635,-1.458347613728536,-1.1816087172974208,-1.2644003286249335,0.49240922292376765,-0.1402869100872351,-0.5977776753267238,0.2739379179367776,-1.0871762171398165,-0.5690790271348289,-0.455261734043029,0.22030075760123605,0.5227912435848407,0.1930103267617174,-0.20498311336736366,0.091967467939648
17293342,2.351871108271808,1.0793603693987652,-0.9223931347051674,-0.5319713367973053,0.5026192927092551,-0.7998179171858997,1.4819829110996765,-0.9223931347051674,0.5518539729583929,-0.4140141394274478,1.0733341340671212,0.5093685642000333,-0.9223931347051674,-0.8705194602823643,0.9370148468345351,0.4640462937177585,0.6540338678271463,0.9187897425768025,0.9354662114528656,0.9307328412732033,0.8768836180950976,-0.30583549886772204,0.7740442993776373,0.8255281426223741,0.9059894558420593,-0.667285748589216,-0.9702044159080692,0.9620583718067287,0.9019862104059068,-0.29016286771653416,-0.9270429426541277,0.9223453247499296,0.41970293160528216,-0.32163314819717986,0.44348442524966514,-0.9122544023245046,-1.729481513439577,-0.6201760159184856,-0.19592065438359468,1.5534809999249422,-0.6121778683133537,1.0214129745158758,-1.0656696769726814,-0.7802853586774411,-0.015904818009948897,1.3838240404428337,0.8255281426223741,0.9985871308381068,0.45060131305393375,0.07297122039867869
17285153,-0.42519336900856597,-0.18213436316185722,-0.9064402558931871,0.6395792086262422,-0.29582382278833774,-0.7998179171858997,-0.4391022674249112,-0.9064402558931868,-0.27988386221011935,1.1071589110769513,-0.16049553241091874,-0.3445537173181007,-0.9064402558931868,-0.9585172067099536,-0.2031898557678413,-0.29062430123902994,-0.3349653388024475,-0.1649808438717668,-0.12223250970169924,-0.7036069807627585,0.252555915813687,-1.1608826229196658,0.5237627609622418,-0.1470429730739902,0.39191447285005765,-0.667285748589216,-0.2827208864415862,-0.13706915562351144,0.18919518649490527,-0.7038248440050313,-0.08198657233513,0.15422494808093198,-0.13176990443086528,1.556443164658408,0.4727220252628849,0.019016736791024624,0.44373525004904746,1.6900825338800671,-0.2269550758437536,-0.7349023564121834,-0.626538127320542,-0.12608061360104458,-0.8506042753013304,-1.4833703903790296,-1.2824820268147126,-0.829114977035906,-0.1470429730739902,-0.20711793628663455,-0.1778288029317933,-0.24058234573044612
17301537,2.351871108271808,0.7150104229422988,-0.9647742554245554,-0.3212411015476916,0.08217304960930062,-0.7998179171858997,0.14647441869777794,-0.9647742554245554,0.08591700057723455,0.09304354407401859,0.6826078336599991,-0.07108399682611338,-0.9647742554245554,-1.0602278465113497,0.19475030285432093,0.002663922319400525,-0.03760604108510364,0.3072462711387648,0.336205616909581,0.0657767037389048,0.21688189833977775,-0.5680074864462963,0.2750820527710741,0.5563441694173694,0.3105609417797561,-0.667285748589216,-0.6755686175652907,0.32920301447350697,0.07379122027956436,-0.0027312718851058046,0.1379110173080633,0.2911726492086209,0.57578092977167,-0.34956252640257635,0.41193297097919074,-1.4646270245586994,-0.657577309437926,-0.41565475907965455,0.3410359435657184,-0.05896850048710228,-0.6049657916262062,0.3154631031510809,-1.1301892974740868,-0.8651555551190048,-0.7438461698666297,0.16810728349437218,0.5563441694173694,0.2677235668727688,-0.39643707566173064,0.024086268857942066
17293348,2.351871108271808,1.4078357873538003,-0.8799745895338035,-0.14717484297143074,0.8574189616989571,-0.7998179171858997,1.5423395402058486,-0.8799745895338035,0.8362222987530148,-0.4140141394274478,1.3394558512745123,0.9373579536779805,-0.8799745895338035,-0.7866719423090364,1.0030049649780042,0.5625884416901716,1.015265898732796,0.8986654879897875,0.9035908176151383,1.1960641890716397,0.8194894549585285,-0.4367270022472579,0.42191111687810945,1.100145706427143,0.7414376784119491,-0.667285748589216,-1.0684163486889953,0.9060543851880033,0.8860432024249887,-0.25908557612555544,-0.36978730383058117,0.9012536710483544,0.6828986881648589,-1.0122295205508427,0.44800519220825225,-0.3679329211795766,-2.085805342736811,-1.409033436720065,0.47224756357448416,1.393344198643801,-0.6121778683133537,0.8881468584983856,-1.0226565966384111,-1.3589747443976212,0.5743283697809541,1.6822924414494054,1.100145706427143,0.9057090426394628,-1.0125258379429172,0.3019347284133886
17285160,-0.42519336900856597,-0.15676734415318103,-0.8680123977162509,0.5415268624545176,-0.2761322526775177,1.250284569165975,-0.32571631707977816,-0.8680123977162509,-0.23925239472689647,1.1071589110769513,-0.06672531297500207,-0.3135754803883483,-0.8680123977162509,-1.0158241606989236,0.06549878086345566,-0.31018553995040377,-0.28726157714401107,-0.01695521042081502,-0.06534964395868252,-0.32747128384350477,-0.25770196154355823,-1.0536414886023682,-0.19556666596432803,-0.2732823498479161,-0.25934830970275113,-0.667285748589216,-0.5282507183939016,-0.05197055479329249,-0.24051432334744466,-0.23393930204480487,0.23134877863282072,-0.3201994554693272,-0.047436194541733895,0.854417517556307,0.48274692765614563,-0.7550532134626036,0.7052912199053937,0.900694031168297,-0.22551944493179746,-0.610164965759111,-4.214954468812396e-15,-0.12502331912476572,-0.8506042753013304,-0.9055225228142477,-1.3335913876517898,-0.28284702808401535,-0.2732823498479161,-0.026695634213750458,0.061405867766595915,-0.214419145928112
17301546,2.351871108271808,1.1078142164407985,-0.8657161705609812,1.562010335608112,0.5687171919970795,-0.7998179171858997,1.1031969591574435,-0.8657161705609812,0.6802281440471063,0.09304354407401859,1.1991810779247727,0.6222501181191201,-0.8657161705609812,-0.8060872395529683,0.9836752329596713,0.2809739104323244,0.8161924320872913,0.8571673944823285,0.7631521577847268,1.0530092360386532,0.7450242991183151,-0.6953064797651962,0.8433092346833211,0.7759220248247191,0.7463120836030215,-0.667285748589216,-0.9210984495176061,0.7621565530169713,0.7098608059297481,-1.1202474835524516,1.0123275146518391,0.6283577316881319,1.0314445865067507,0.10390616400113278,0.5095838940858406,0.14140811033491904,-0.3046297520683178,-0.12792916071795854,1.5459366669375432,0.9618668974782393,-0.6121539079256888,0.655765951057545,-1.216215458142627,-0.6074569714682295,-0.004183515296280121,1.4232836696772642,0.7759220248247191,0.7435329589744369,0.018647273330746658,0.5659447330542822
17285164,-0.42519336900856597,-0.3279277460566161,-0.9302864264372129,-0.4213340360821843,-0.3381717269980085,-0.7998179171858997,-0.39391323559788205,-0.9302864264372129,-0.3398817549199313,1.1071589110769513,-0.39619275412627886,-0.3787971832998959,-0.9302864264372129,-1.0207906354591798,-0.15313935561527922,-0.3315210582652319,-0.3781781711642739,-0.1192052684333955,-0.07793822173234473,-0.7278779191715761,0.13514706304405422,-0.488599000184028,0.42984702673450353,-0.30249859105600857,0.21370231819667881,-0.667285748589216,-0.9210984495176061,-0.059549520915447754,0.14800172763088415,0.562893793506902,-0.6265870615036777,0.029466064173360753,-0.40331546667364254,1.1830860048403742,0.4019182178163966,0.12092971462664386,0.41565141707414593,1.534797562383973,-0.3869656578293385,-0.6880403011320462,-0.543966638029209,-0.021136068263609923,-1.0226565966384111,-0.788857533037775,3.020698437657595,0.3991937522050136,-0.30249859105600857,-0.04137201628573643,0.2622543771777275,-0.3110311068759181
17301552,2.351871108271808,0.9699961049423006,-0.8559871685667766,1.7538358955274933,0.5200971893423231,-0.7998179171858997,0.7193187908305853,-0.8559871685667766,0.7315427955952989,0.09304354407401859,1.2579542156838663,0.6422208078606446,-0.8559871685667766,-0.7518099476095951,1.3030957050846341,0.22786510196318283,0.870108369134989,0.9448918402834894,0.7439666178126267,0.9794290857903641,0.9613835743461523,-0.845630762524091,1.037944842541326,0.6102027676024514,1.0480927592027667,-0.667285748589216,-0.9702044159080692,0.7263233448483772,0.7647674819111803,-1.1619916593818833,0.7575006549769127,0.8152323562707768,1.2192602824197596,0.5077952788166836,0.5028235870340186,0.18861790666078282,-0.726652072279278,0.3662648151188165,1.5066370872544979,0.8915012703461531,-0.6193420242251713,0.5773290825946245,-1.2377219983097623,2.0746793028664547,0.548849591878801,0.8929407493597193,0.6102027676024514,0.6947781770734505,-0.1466305687167721,0.6823271487939819
17309750,-0.42519336900856597,-0.8964261209075998,0.36063356470163765,-0.263135318129192,-0.43065130884286823,1.250284569165975,-0.6136002460560442,0.36063356470163765,-0.41334710086829374,-0.9210718229289142,-0.8811445424919871,-0.4401096553434655,0.36063356470163765,0.10932668593014702,-0.5585345343225642,-0.42313301947903115,-0.430832672522645,-0.4954341305386031,-0.5163675743797167,-1.5208901124775158,-0.5214284672434423,-0.13594257275724686,-0.5777432613278751,-0.8638211705554413,-0.6079873136545111,1.498608357984886,-0.03719105448927085,-0.49639080698992727,-0.5146310333185699,1.070462611131479,-0.8828090588268747,-0.5958963386771237,-0.7842393882698783,0.8310192357651595,-1.5485658827014421,0.9052750049796761,0.4258962646403775,1.098037698905737,-0.6250783798701983,-0.888215069521749,2.244860935071349,-0.5243757973661515,0.35376197405823506,-0.9214703234553633,1.5009718266640697,-0.986806528743344,-0.8638211705554413,-0.4780933168025572,-0.03877986160512591,-0.36305089174002503
17309752,-0.42519336900856597,-0.9304377695920758,0.42617045926208946,0.8251264269809792,-0.43486459227892543,1.250284569165975,-0.6418626109818727,0.42617045926208946,-0.42133999304978875,-0.9210718229289142,-0.9507618355686337,-0.445035635791168,0.42617045926208946,0.22561178291687273,-0.4672428857005847,-0.43410768971655345,-0.440863265380628,-0.42376554665474536,-0.4466329341469323,-1.9143694319727464,-0.6028236687099318,-0.6583357960906379,-0.7225256981909295,-0.9549565545032431,-0.7226095348809204,1.498608357984886,0.5029745758058229,-0.4202682829265097,-0.5978217410665042,0.5770838371154734,0.06905634324307447,-0.6833482982648719,-0.9404531858845397,-0.14808190514713068,0.7811800430232492,0.93424502894703,0.9894942585061761,-0.09082201297395004,-0.944868664249522,-0.7217318548567317,-0.3811082461067773,-0.4493819498421571,0.8484123979023424,-0.4340098523613496,-0.35544010768674605,-1.1516908228172829,-0.9549565545032431,-0.392060993755223,0.0059471403532191285,-0.3818813931624391
17326136,-0.42519336900856597,-0.9270340682422379,2.859571704809106,-0.8589305362374652,-0.43481267882554053,-0.7998179171858997,-0.5834841695064471,2.8595717048091123,-0.41607907554565476,-0.4140141394274478,-0.902047191288255,-0.44529818592165865,2.8595717048091123,2.5404440223792055,-0.6564264857882744,-0.42275771143184776,-0.4343680056526741,-0.5736176408399368,-0.5945756884589902,-0.947944410118375,-0.6138139456337316,2.644645815386384,-0.7381887665607706,-0.8779312714138997,-0.7365749476963752,-0.667285748589216,3.596650458404997,-0.577872802318282,-0.6080970059075129,1.7557775682031336,-1.6587344597718356,-0.6860275215904529,-0.834822129882228,-1.1864274385643976,-0.8959063179759211,0.06295511085626607,0.38282800424943475,-0.8692941258843829,-0.7041082731642803,-0.8168779836257503,-0.4484091459277742,-0.6083776297818426,3.687275699964175,-0.23735374203995066,0.6772588274752961,-0.5202451616460363,-0.8779312714138997,-0.5683045214673123,-0.0449761776419105,-0.3698376995575944
