dataFileHandleId,empirical2,Z__spkt_welch_density__coeff_2,Y__spkt_welch_density__coeff_5,Y__spkt_welch_density__coeff_8,yR,Y__sum_of_reoccurring_values,yStd,Z__spkt_welch_density__coeff_8,"X__fft_coefficient__coeff_54__attr_""abs""",empirical1
17309792,-1.1177594370090125,-0.20771521083650585,-0.2182558610991219,-0.0496940009568733,-0.43954600914575087,-0.6247400244149867,-0.42432089308690923,-0.07642884879823961,-0.6167043844747568,-1.2741572938015935
17317984,-1.1177594370090125,-0.07211189649096199,-0.11049556438966338,-0.037932330496862246,1.549936443860945,-1.7275098753707894,1.3469223698440547,0.12498914555382717,-0.26406381600262946,-1.2741572938015935
17317992,-1.1177594370090125,0.1579452478186455,1.409044316354983,0.11979770161771705,0.026066626100639773,-0.2338028952803479,-0.006442088751105947,0.18902445656671746,-0.23579698410165162,-1.2741572938015935
17301621,1.2058437404689617,-0.06161038025950926,-0.2079016883272263,-0.04131680381722218,0.8159627907475132,-0.3312156181066349,0.7002456125471003,0.16693531799329936,-0.1927936762987586,-0.041436009554523485
17326200,0.27640246947777186,0.9684897664578753,0.4487530950745845,-0.02116525903262223,-0.11039812335133949,-0.06518800697029745,-0.03073027512234429,-0.014576153321929823,0.22500620591486967,-0.041436009554523485
17301627,1.2058437404689617,-0.1408197814642429,-0.2090832194424023,0.035304146830308226,2.3693270365790475,-0.3207121773707181,2.451150634952379,0.5135438592348193,-0.17262000981687678,-0.041436009554523485
17293438,0.7411231049733669,0.04949695579441181,-0.1827028809338414,-0.04301297280044142,-0.07507308859440376,-3.365033190575031,-0.08247910695427742,-0.06800083795912054,0.8355086171780489,-0.041436009554523485
17301631,1.2058437404689617,-0.18843868811567346,-0.19855346102869229,-0.017045335980851273,0.1711676254838238,-1.925660157757272,0.1591597629830182,-0.028196776127115762,0.6153882088772306,-0.041436009554523485
17293444,0.7411231049733669,0.011452062516386679,-0.18850460788851156,-0.04215980699834903,0.006075383447239175,-3.2978678655223987,-0.0077282536283574,-0.061663669031486644,-0.37612973854261034,-0.041436009554523485
17301637,1.2058437404689617,-0.19830630947013453,-0.2161382167998491,-0.03099091226686605,0.21069491793368633,-1.946909278009103,0.10562715863981846,-0.057249755148513354,-0.5665509507434047,-0.041436009554523485
17326215,0.27640246947777186,0.5599579699977323,-0.1634832852146876,-0.04123469732654001,-0.200267676720254,-0.32985468289811243,-0.18536197740797122,-0.05980787340601992,-0.07248589484293609,-0.041436009554523485
17285269,-1.1177594370090125,-0.20748470932466645,-0.2153599597067322,-0.049520522035926336,-0.4251288099314157,0.3314182153190608,-0.3894111334282502,-0.07620661967350202,-0.494585595674328,-1.2741572938015935
17301657,1.2058437404689617,-0.17171199383332234,-0.21594510094941,-0.04923640120503346,0.10809651703799356,-0.024197008983560735,-0.00461887569908101,-0.07165042843821164,-0.4108183138156793,-0.041436009554523485
17285274,-0.6530388015134178,-0.20709411071317033,-0.2178348387187753,-0.04989640113762458,-0.4367672636599803,2.046942827242125,-0.4223798361042409,-0.07762238161463085,-0.7971044289890776,-0.041436009554523485
17285279,-1.1177594370090125,-0.20459850231411114,-0.2178216788923747,-0.049848766309263264,-0.39795793448901823,-0.8281464063072121,-0.3894841116682481,-0.0765314744026516,-0.5033457848957834,-1.2741572938015935
17301663,1.2058437404689617,-0.16921879141434576,-0.21558515878478107,-0.049465446630373604,-0.32505052221641667,0.16485865484985487,-0.29926808528117477,-0.07460958470503447,-0.14047242548188682,-0.041436009554523485
17293474,0.7411231049733669,-0.018209470913874502,-0.19302370776633726,-0.04572590016669279,1.0529382611285847,-2.4672439742878485,0.9382728969482207,-0.07217634101929944,-0.062062354188700146,-0.041436009554523485
17301667,1.2058437404689617,-0.20576787700841748,-0.21717465160227384,-0.04978035113175445,-0.11199543646750851,-2.594934937879807,-0.11709694468665618,-0.07603839357294867,-0.15340250540499253,-0.041436009554523485
17309862,-1.1177594370090125,-0.18349804203089726,-0.1610820049468013,-0.04603056910371844,-0.17710870559424546,0.19385642312570822,-0.20017121307536398,-0.06549860378951966,-0.48088467914916017,-1.2741572938015935
17293480,0.7411231049733669,-0.17321857346216937,-0.2134653039295275,-0.04632260268513168,-0.1146872814987731,-2.705063290628363,-0.10183004483368532,0.015918513235388447,0.6085844471408629,-0.041436009554523485
17285288,-0.6530388015134178,-0.20809334587032888,-0.21227121217451417,-0.049691130078618674,-0.5326329483898489,1.557824326334083,-0.47260473566771244,-0.07712164822554528,-0.7287955171356044,-0.041436009554523485
17309866,-1.1177594370090125,-0.20744393939478367,-0.218100765358909,-0.04992135954251631,-0.519690987843688,-0.5611417748762617,-0.49861628514042716,-0.07738956611319857,-0.7282895871178285,-1.2741572938015935
17301673,1.2058437404689617,-0.20539445912669313,-0.2184705772515942,-0.04927484505785195,-0.3156549278374999,-3.1450847574751464,-0.2758619095990366,-0.07680643824101925,-0.04828953440012137,-0.041436009554523485
17285308,-1.1177594370090125,-0.20774424767308106,-0.2179365177125303,-0.049775940101477824,-0.35447253324222516,-0.13959160571531457,-0.31466245076919896,-0.07722290901060035,-0.29388783393042484,-1.2741572938015935
17309887,-1.1177594370090125,-0.2060335736029705,-0.21499866635805173,-0.04792259489927041,-0.3779191034914833,0.000633867920358704,-0.3392552438814487,-0.07558202439743612,-0.5927175736666456,-1.2741572938015935
17285312,-0.6530388015134178,-0.20760001050784702,-0.21547020447340642,-0.04982939256434228,-0.5177771087861025,2.136419638771102,-0.45998444609337663,-0.07748702720034942,-0.7406338206365581,-0.041436009554523485
17309891,-1.1177594370090125,-0.16264441129055252,-0.20527069859941988,-0.04942916759590442,-0.4385425158020435,-0.6410065364927386,-0.3981292159595982,-0.07571503412683495,-0.21170508808631536,-1.2741572938015935
17285319,-1.1177594370090125,-0.20726365656323495,-0.21808940530141763,-0.04985034598478889,-0.4385321705098406,-0.7899719185209918,-0.3956272414096527,-0.07688356846132237,0.23205197921049575,-1.2741572938015935
17285327,-0.6530388015134178,-0.20716925897838315,-0.21404811980123456,-0.04940011912891541,-0.3904451832910806,1.3274179451238919,-0.3666465862506649,-0.07646400736185231,0.3131581950544647,-0.041436009554523485
17301743,1.6705643759645563,-0.009755334318476899,-0.1996376382824936,0.024960882040543437,2.673596563683283,-0.48787776010186074,1.7444432958589065,0.0803521335704225,0.363584865925665,-0.041436009554523485
17326321,0.7411231049733669,-0.1920813550192298,-0.11791985937306748,-0.03492803968305802,0.12795947806807625,-0.21826086271681383,0.08724280156595406,-0.07124077155888878,0.059431823341969225,-0.041436009554523485
17293554,-1.4595649100580956e-16,-2.322035084183334e-17,2.404964908618453e-17,-1.3268771909619052e-17,-2.6537543819238103e-17,-3.9806315728857154e-17,1.0283298229954765e-16,-3.317192977404763e-18,3.1513333285345245e-17,-1.1941894718657145e-16
17301749,1.6705643759645563,-0.16285534298807866,-0.10102403834172728,0.008163385959065706,0.31462786152358774,-0.4973971865245457,0.3138666799386919,0.22330939421970852,-0.1425818324387968,-0.041436009554523485
17293558,1.2058437404689617,-0.1593014382739055,-0.20742553600099733,-0.04731574306553023,-0.27593107483577717,-3.6842461862057485,-0.24479982549665005,-0.06411205964364625,0.7526433410832664,-0.041436009554523485
17301753,1.6705643759645563,-0.20499941549348089,-0.21142036456599483,-0.03461841344687603,-0.03151113218530757,-2.244763548925041,-0.028416705686650327,-0.050542068889193915,-0.5888219364528012,-0.041436009554523485
17293564,1.2058437404689617,0.2957297758557247,-0.1906658856847908,-0.04324685147436095,-0.11453417117416412,-3.0049455118978496,-0.06582844016425149,-0.042435183791377604,0.1450166077713082,-0.041436009554523485
17301760,1.6705643759645563,-0.20519659998049516,-0.21515056526936607,-0.01780940064726731,0.008928615036872754,-1.9106922333076528,-0.027768627909007068,-0.07249110429242524,0.3851290087475259,-0.041436009554523485
17326337,0.7411231049733669,0.038125448465328726,0.5452915912693441,0.044909682519455915,0.6198222577507826,-0.5460607804589732,0.564845673791522,-0.018219473762769462,0.13863431693361572,-0.041436009554523485
17309963,-1.1177594370090125,-0.20309727366399302,0.31582788887343805,-0.044275306638013386,0.2951538834803437,-0.5118890136346769,0.22866539779701806,-0.06779243011005356,0.3628046535939223,-1.2741572938015935
17309967,-1.1177594370090125,-0.2003610924815787,-0.19650366691686988,-0.047221568642675106,-0.11997993298991269,-1.0374660419140451,-0.13840483690574207,-0.06982368457543231,0.018228654459738283,-1.2741572938015935
17293584,1.2058437404689617,0.771935571610399,0.11612491508586845,-0.03622452799927102,1.8817803128035013,-0.4407929240999642,2.0838085367077532,0.012249717255879217,-5.344134204663836e-16,-0.041436009554523485
17301780,1.6705643759645563,-0.20236875389371964,-0.21109599238051627,-0.04954774370825956,-0.02936344952393077,-0.05691575268752128,-0.09275701432233807,-0.07432043311765466,-0.6786499854421535,-0.041436009554523485
17293590,1.2058437404689617,-0.10952653069741887,-0.0017659488037281767,-0.030449951968928392,1.7524558840301478,-0.4541443166155933,1.699191378552499,-0.05120702804489336,0.38064762138088093,-0.041436009554523485
17293594,1.2058437404689617,0.48219602926126665,-0.19620704677795395,-0.043317032116037026,0.08613139263222838,-2.531900399940834,0.06570564715595596,-0.06677447035924526,-0.6701621722493099,-0.041436009554523485
17301786,1.6705643759645563,-0.2008709607838573,-0.20330676414088777,-0.04625903903817668,-0.015190399205589693,-0.2687165636562322,-0.012803995798923858,-0.07489999326134864,-0.3767799730195728,-0.041436009554523485
17301790,1.6705643759645563,-0.20709382183278685,-0.21786991721925225,-0.049678493567859174,0.17039172856858623,-2.989805005313125,0.06663776526218736,-0.0772326751462195,-0.4275972463519835,-0.041436009554523485
17326367,0.7411231049733669,-0.18060140775768946,-0.140405422773565,-0.03112251708641993,2.2290221146612534,-0.13503768047522235,2.879326649218579,0.11550370722081053,1.1176733304380524,-0.041436009554523485
17293600,1.2058437404689617,-0.1902196093109405,-0.1973223505189539,-0.04146427102101108,-0.19507020191738306,-3.1532839841220746,-0.1919694617594089,-0.07273559888574337,-0.2618750592633841,-0.041436009554523485
17285408,-1.1177594370090125,-0.20682548013442126,-0.21741670674386954,-0.04976595930497523,-0.19337150493762165,-0.3987101976123494,-0.1549398776020171,-0.07607528211480902,-0.3993977288256067,-1.2741572938015935
17301795,1.6705643759645563,-0.20461968340802072,-0.2153661373530947,-0.049398043125847,-0.015794564270250902,-2.980784674579439,-0.040342615033675686,-0.07667855017533179,0.09394367925177706,-0.041436009554523485
17285412,-0.18831816601782284,-0.20083413821211893,-0.16830122097259953,-0.049827996440048,-0.3555256839885073,1.2423344799480707,-0.3549638464816886,-0.07661086580067993,-0.752339835079786,-0.041436009554523485
17309989,-1.1177594370090125,-0.19340397367676687,-0.17071084893679114,-0.04893162557361336,-0.25661434523402554,-0.006804018843955603,-0.3007021573452894,-0.07594082048095138,-0.5867091625784868,-1.2741572938015935
17326375,0.7411231049733669,0.2011293437444477,0.02478074254161149,0.03147299095607939,0.5828254237738159,-0.4772483955262184,0.513953325264788,0.1358713691344556,0.6572300560967463,-0.041436009554523485
17309993,-1.1177594370090125,-0.20767144653746455,-0.21759364723744629,-0.04991217445384037,-0.519701333135891,-0.7610383565962419,-0.49676314386053333,-0.07508953019648723,-0.6104133765355422,-1.2741572938015935
17285418,-1.1177594370090125,-0.19844622326271175,-0.21803147656449057,-0.049808897377405334,-0.43853217050984017,-0.7564627877039377,-0.42750234448456226,-0.0771006831432677,-0.6274268746214114,-1.2741572938015935
17285426,-0.18831816601782284,-0.19896072457546804,-0.21117482203512328,-0.049499262397676734,-0.43071112960424685,1.5025024896837993,-0.38780770101629886,-0.0766965022462724,-0.5340322076380631,-0.041436009554523485
17285444,-1.1177594370090125,-0.206882262826427,-0.2170520647206814,-0.049167547246734666,-0.26716654328125555,-0.3853123988380474,-0.24226673129678258,-0.07729350358567039,-0.20700769179648526,-1.2741572938015935
17285448,-0.18831816601782284,-0.2053878259974542,-0.18957597431676565,-0.04968305841370171,-0.4363658663224964,1.9011067014631637,-0.3807094593352984,-0.07676629301595841,-0.4493105809904141,-0.041436009554523485
17285454,-1.1177594370090125,-0.20807767102538227,-0.218219351737306,-0.04969734240799835,-0.07838151304097737,-1.1081982219484654,-0.11107451872667673,-0.07699573595640377,-0.12464144570779256,-1.2741572938015935
17285464,-0.18831816601782284,-0.20560035032450463,-0.16654195115347348,-0.049599421085200844,-0.36434194200404707,0.9143594281991477,-0.3173401221950752,-0.07696902256008983,-0.47798650040731444,-0.041436009554523485
17301863,-1.1177594370090125,-0.206463986145532,-0.21768943807804675,-0.04974297972155633,-0.3594010304478138,-0.31911303596951,-0.36083415624700793,-0.07576942362136364,-0.1963236917390839,-1.2741572938015935
17301869,-0.6530388015134178,-0.20655059558135294,-0.20738026256429817,-0.04981806410600447,-0.43698658385468725,1.5005687695540733,-0.42009989057480174,-0.07752565962445665,-0.5841439508212944,1.1912852746925464
17310065,-1.1177594370090125,-0.20592681443300864,-0.09793742750440844,-0.04660745531619034,-0.0839907304735345,-0.4473428855455834,-0.06666737521540538,-0.07026346610489938,-0.38911319616095147,-1.2741572938015935
17293685,1.6705643759645563,-0.1062328855031406,-0.19603725410378467,-0.04939880505068761,0.16767919295291703,-2.967796246426451,0.17482393346200475,-0.06119284361824157,-0.6091371979843219,-0.041436009554523485
17310069,-1.1177594370090125,-0.20722536875547512,-0.2091108394967464,-0.04986345790110919,-0.03982460899977274,-0.8567061347863321,-0.040288262727008604,-0.07579169747154738,0.039454734740880446,-1.2741572938015935
17301878,-1.1177594370090125,-0.2078557178881386,-0.21799035945592177,-0.04985805901925436,-0.5170922504422518,1.7807215574010609,-0.4630785849316652,-0.07658765852033911,-0.5065108815393586,-1.2741572938015935
17293693,1.6705643759645563,-0.14153716663868163,-0.2083595228558296,-0.0454761266874064,-0.11461693351179184,-3.9352921053873473,-0.11600825828314047,-0.07160950504824867,0.9126853635221641,-0.041436009554523485
17310092,-1.1177594370090125,-0.19169349399812707,-0.07671201508551909,-0.040533993140718504,0.5512143489178185,-0.41677045493368736,0.5778090968484374,-0.06330824403608083,-0.705537816001703,-1.2741572938015935
17301900,-1.1177594370090125,-0.20670229380272206,-0.21796060706035372,-0.04977663981538651,-0.4712046723458815,-0.23568293159148676,-0.4301509631169561,-0.07618779228596806,-0.6637726150813003,-1.2741572938015935
17310096,-1.1177594370090125,-0.20079015148997653,-0.21694046400968753,-0.0496129680171447,-0.319840633062902,-0.8416971283534751,-0.3082669843291455,-0.06598243667908457,0.9031082113037621,-1.2741572938015935
17301906,-0.6530388015134178,-0.20711883351514487,-0.2165034024683619,-0.04987638143757318,-0.31471764436389327,2.557640616488144,-0.2679420350565142,-0.07736218070336635,-0.30219403744712553,1.1912852746925464
17293718,1.6705643759645563,-0.1709592662755725,-0.05403968571253261,-0.038180401684459395,2.3595321139210887,-0.5254680898104752,1.353848626922608,-0.06792097016719084,-0.7275973360074404,-0.041436009554523485
17301914,-1.1177594370090125,-0.20445402210066557,-0.21499470334554494,-0.04958066301434824,-0.17937846270361976,1.4154740257356153,-0.1400383708212759,-0.07680322307158731,-0.5991818758970897,-1.2741572938015935
17293723,1.6705643759645563,0.518934441922427,0.19603837074668087,0.012755496126786559,0.8916882606162577,-1.7649635381750424,1.0186122623267235,0.4928429844258729,0.9723085522041612,-0.041436009554523485
17293729,1.6705643759645563,-0.20627289240556057,-0.19283293805917257,-0.047157277459224045,-0.27686835830938655,-3.603074519749808,-0.2744264827146677,-0.07595824971023407,-0.22288216588579565,-0.041436009554523485
17285538,-1.1177594370090125,-0.2071081360495687,-0.20849460705658543,-0.049787986890700194,-0.39112590351804627,-0.15525956211857414,-0.3358290082080221,-0.07719333058272042,-0.6666218447800422,-1.2741572938015935
17326501,1.2058437404689617,-0.08076727841892072,0.24731001737131542,-0.01520343409429957,0.6154193013891147,-0.3225943559938663,0.5030832134728527,-0.04365181516355041,0.7380084261463834,-0.041436009554523485
17285544,0.27640246947777186,-0.20201279017287718,-0.21166320177178222,-0.04987126481969277,-0.47710769607701103,1.0657924386162783,-0.43124100053544273,-0.07731983344595889,-0.7847767176787233,-0.041436009554523485
17285550,-1.1177594370090125,-0.20544149421619923,-0.21519095678116087,-0.04979379304697592,-0.3188164491347887,-0.9209409030285383,-0.2750554672092056,-0.07567132172421169,-0.38494779186296874,-1.2741572938015935
17285560,0.27640246947777186,-0.2071377172943923,-0.19312740155646263,-0.04956481579390697,-0.4908483131812567,1.67855340598745,-0.42371607085571533,-0.07671244573530232,-0.4857221307101181,-0.041436009554523485
17326523,1.2058437404689617,2.3883569723707265,1.8054842543533236,0.010285071815436924,2.5438397016958376,-0.5261662314888135,1.898058276616311,0.0982514250182381,3.461735633496151,-0.041436009554523485
17285580,-1.1177594370090125,-0.20721820220543777,-0.2181600451521667,-0.04941676512583763,-0.3557781091182646,-0.2575787780334318,-0.31415187048159726,-0.07667781951984841,-0.4856136169185031,-1.2741572938015935
17285584,0.27640246947777186,-0.20613181512421608,-0.19376888391093883,-0.04971522239948217,-0.39499918091891284,1.66143639604199,-0.3645892574365163,-0.07705158682046552,-0.6575292726535009,-0.041436009554523485
17310164,-1.1177594370090125,-0.20797560038032392,-0.17321849346358897,-0.049760657824667626,-0.18846576737488072,-0.463930366369676,-0.1456332603499223,-0.07751192082005556,0.02589560631883394,-1.2741572938015935
17285591,-1.1177594370090125,-0.2079459611751458,-0.21851345857570884,-0.049857385090010704,-0.15752299839520742,-0.9445234421227794,-0.19083612857260962,-0.07668888488092976,-0.11771910372512565,-1.2741572938015935
17310168,-1.1177594370090125,-0.19548892459303702,-0.16588028550108289,-0.04951318672949061,-0.19911107305193995,-0.814240344008694,-0.22145715924157772,-0.07629816882688485,0.6019747945751933,-1.2741572938015935
17326554,1.2058437404689617,0.5871748184251766,2.8461624042332767,0.029165572108280944,1.701803264345002,-0.39476150701948454,1.462930237472774,0.4338402512194044,2.5822074139789204,-0.041436009554523485
17285600,0.27640246947777186,-0.2058139289289483,-0.1817805992966326,-0.049491643173190575,-0.33417093182272933,1.250363014735196,-0.28552695874788253,-0.07689851170993828,-0.025846053628020314,-0.041436009554523485
17293795,-0.6530388015134178,-0.13553480791889752,-0.1729621091027431,-0.04826626421490039,-0.1968537302932086,-1.0178458979086114,-0.1842314610082065,0.19886113623261725,-0.7401889458160247,1.1912852746925464
17293801,-0.6530388015134178,-0.1463178035476119,-0.09930701981700035,-0.046715647911336707,-0.03552510556013659,-0.5496986467829533,-0.01053998185056522,0.11360510451781748,-0.11060047757101181,1.1912852746925464
17310188,-1.1177594370090125,-0.19911733155203795,-0.20228457979185321,-0.04903505125735662,-0.35782026979917037,0.02679171808653485,-0.3226497189895354,-0.0764469576235554,-0.46702353140495856,-1.2741572938015935
17326572,1.2058437404689617,0.39705739059665274,1.267393201958734,0.005895925360119548,1.9313197790475873,-0.5413988574899395,1.7842991550702236,0.04898635920231962,-0.319302504377243,-0.041436009554523485
17301996,-1.1177594370090125,-0.20537915591939795,-0.21827841365141934,-0.04975413410755473,-0.3594010304478138,-0.1448008263935582,-0.35657368586221005,-0.0771901930034281,-0.6226602525242623,-1.2741572938015935
17310192,-1.1177594370090125,-0.19081564910225596,-0.13335623407789432,-0.039265020922258684,0.957461559385554,-1.115918988411778,0.936501382813879,-0.06250363326801815,3.1946156889640998,-1.2741572938015935
17293809,-0.6530388015134178,-0.1851178402383127,-0.13005026552139226,-0.026234908148892608,0.4943917969627023,-0.42884024079431643,0.44816924305808586,-0.06893648280950922,0.4479394137746021,1.1912852746925464
17302002,-0.18831816601782284,-0.20816789852388676,-0.21589661752393544,-0.04991375921719252,-0.47680975166155953,1.0681354663581415,-0.4090228908983557,-0.07705788469685648,-0.7231470045565911,1.1912852746925464
17293815,-0.6530388015134178,-0.18444854777739042,-0.06307416175250395,-0.04063250656742375,0.08079115279695492,-0.5072871699156698,0.08281985051830383,-0.05104722999965847,0.3216683829896004,1.1912852746925464
17302010,-1.1177594370090125,-0.2075229507883865,-0.21669216276540895,-0.04980629501532689,-0.26624374321673355,1.7019231315872334,-0.19178268767931717,-0.07742748780879316,-0.6768821255289621,-1.2741572938015935
17293831,-0.6530388015134178,-0.19135050101103862,-0.1452435728994987,-0.04662589207216907,0.8520471699521606,-0.23639046163716007,0.6819544072518683,-0.07343171460562636,-0.21713241901598487,1.1912852746925464
17293837,-0.6530388015134178,-0.15995816915312996,-0.016318427708006778,-0.04552575022187941,0.3681399199736885,-0.2653430838378754,0.2975666258768185,-0.06532470820581991,0.13680960150544402,1.1912852746925464
17302032,-1.1177594370090125,-0.2064143027906783,-0.21862925689838375,-0.0497079207815527,-0.48013059045877593,-0.20593374737835693,-0.4628837116785585,-0.07589503328759069,-0.5300953960832377,-1.2741572938015935
17293845,-0.6530388015134178,-0.18703597863458307,0.36187970414239856,-0.04461377234431573,1.2896571682630182,-0.5398598898525231,1.1202416308165801,-0.058616389920131365,-0.5532782243659581,1.1912852746925464
17302038,-0.18831816601782284,-0.20824571400794123,-0.21837727987019578,-0.04989160710225568,-0.30652831105586487,1.414920364099554,-0.2765451212027232,-0.0773606202137951,-0.7347006251901329,1.1912852746925464
17302046,-1.1177594370090125,-0.20577640665695768,-0.2186971694841668,-0.04991815032916953,-0.4638119265375004,1.4753952487470123,-0.39304088151971384,-0.07752008419173842,-0.6094356262050508,-1.2741572938015935
17285674,-1.1177594370090125,-0.20710615941147728,-0.2075518436107142,-0.049636745156099844,-0.4598703702080935,0.094585874723085,-0.43585749827143255,-0.07691177427786798,-0.7365463497350229,-1.2741572938015935
17285678,0.7411231049733669,-0.20703464508577019,-0.21642563200910514,-0.04989285103457418,-0.477151146304264,0.8533453425216907,-0.43401146494642895,-0.0772803430572803,-0.6369943179742904,-0.041436009554523485
17310260,-1.1177594370090125,-0.20618512783702478,-0.17160564916519047,-0.04740728620204528,0.48380442492198034,-0.5356284140744252,0.47248510567236573,-0.07416668956915916,0.00705142183390204,-1.2741572938015935
17285684,-1.1177594370090125,-0.207753910914519,-0.2173663688697245,-0.04989152464636965,-0.4791167518228658,-0.8271762540128643,-0.46151417808523526,-0.07699725171164323,-0.14725511545819503,-1.2741572938015935
