dataFileHandleId,empiricalFeature1,"Z__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4",magnitude__sum_values,"Z__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2","magnitude__fft_coefficient__coeff_0__attr_""abs""",site_1,"Z__agg_linear_trend__f_agg_""max""__chunk_len_5__attr_""stderr""","Z__linear_trend__attr_""stderr""",session,"magnitude__fft_coefficient__coeff_0__attr_""real""","Z__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2","Z__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2","Z__agg_linear_trend__f_agg_""var""__chunk_len_50__attr_""intercept""","Z__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4",magnitude__abs_energy,"Z__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4",Z__number_peaks__n_10,"Z__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",Z__mean_abs_change,"Z__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6","magnitude__agg_linear_trend__f_agg_""mean""__chunk_len_5__attr_""stderr""",Z_allPower,empiricalFeature2,"Z__agg_linear_trend__f_agg_""max""__chunk_len_10__attr_""stderr""","Z__agg_linear_trend__f_agg_""mean""__chunk_len_5__attr_""stderr""","Z__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0","magnitude__agg_linear_trend__f_agg_""mean""__chunk_len_10__attr_""stderr""",Z__binned_entropy__max_bins_10,"magnitude__agg_linear_trend__f_agg_""min""__chunk_len_10__attr_""stderr""",X__sum_of_reoccurring_values,Z__variance,"magnitude__agg_linear_trend__f_agg_""min""__chunk_len_5__attr_""stderr""",magnitude__partial_autocorrelation__lag_2,magnitude__autocorrelation__lag_3,"Z__agg_linear_trend__f_agg_""mean""__chunk_len_10__attr_""stderr""",Y__autocorrelation__lag_2,"Z__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6","Z__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8",Z__number_peaks__n_5,"Z__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2",magnitude__quantile__q_0.1,magnitude__autocorrelation__lag_2,Y_8.0,Z__autocorrelation__lag_1,"Z__agg_linear_trend__f_agg_""max""__chunk_len_50__attr_""intercept""",X__percentage_of_reoccurring_values_to_all_values,"Z__agg_linear_trend__f_agg_""min""__chunk_len_5__attr_""stderr""","magnitude__linear_trend__attr_""stderr""","X__fft_coefficient__coeff_58__attr_""abs""",Y__partial_autocorrelation__lag_5
17301528,-0.42519336900856597,-0.3462820705203365,0.21088815080695508,-0.587627759222624,0.21088815080695267,-0.7998179171858997,-0.2705635800508477,-0.28028167119611763,0.09304354407401859,0.21088815080695267,-0.31697357582559205,-0.34506845872165093,-0.4154682517284137,-0.3238080442244155,0.14685147719749048,-0.6445330621934907,0.601186508586749,-0.44653036307461735,-0.44653036307461735,-0.2859491388088569,-0.33297513117149274,0.004669942689704325,-0.667285748589216,-0.27616780875726754,-0.253989057448936,-0.30594834906318463,-0.3048167437879159,-0.7440610009366038,-0.3178779083667898,0.42087987524250214,-0.3507357456829481,-0.31908340640512245,-0.5109123497846998,0.4384731589622204,-0.21840798524916086,0.5122942178944649,-0.5417341015961827,-0.11101106435053308,0.4612946748939106,-0.7825509116496114,0.23121544578117936,0.6133142477719522,-0.32960771422134016,0.4474420762190786,-0.9227050336866556,-0.4879975220359234,-0.2604763889568227,-0.36595052648847165,-0.019363685670137597,0.01998143663051844
17301532,2.351871108271808,0.09618995152468814,-0.9781114607587207,0.6853322167839019,-0.9781114607587204,-0.7998179171858997,0.2545002614949156,0.29058736242264294,0.09304354407401859,-0.9781114607587204,-0.028759247913283825,0.09174783257624533,0.1465591421841324,0.013230363325646546,-1.0779497461528893,0.6464402897824956,-0.5773566847843646,0.5227912435848407,0.5227912435848407,0.091967467939648,0.2741962019106373,0.34457854271590627,-0.667285748589216,0.2124366758464013,0.2711947606208434,0.06434813677670277,0.22129514888711,-0.419096948892406,0.11286200474688451,0.40772415662616635,-0.1402869100872351,0.15912682375441706,-0.37187662240683134,-1.2644003286249335,0.19301032676171725,-1.458347613728536,0.6655808246484527,0.49240922292376765,-1.0871762171398165,0.937189299343443,-0.6322331309785627,-1.1363299097703892,-0.5690790271348289,-0.1920172251816119,0.22030075760123605,-0.5353836611157405,0.27393791793677724,0.35927258829548453,0.8694326453753604,0.012820996374964167
17293342,2.351871108271808,0.5518539729583929,-0.9223931347051674,1.0793603693987652,-0.9223931347051674,-0.7998179171858997,0.9187897425768021,0.9354662114528656,-0.4140141394274478,-0.9223931347051674,0.5093685642000333,0.5026192927092551,1.4819829110996765,0.6540338678271463,-0.8705194602823643,1.0733341340671212,-0.9702044159080692,0.8255281426223741,0.8255281426223741,0.07297122039867869,0.9059894558420593,0.9307328412732033,-0.667285748589216,0.9370148468345351,0.9620583718067287,0.4640462937177585,0.7740442993776373,-0.9270429426541277,0.9019862104059067,0.44348442524966514,1.5534809999249422,0.8768836180950973,-0.29016286771653776,-0.6201760159184856,0.9985871308381068,-0.9122544023245046,0.41970293160528216,-0.19592065438359468,-1.0656696769726814,1.6647523264590203,-1.8819564007530043,-0.32163314819717986,-0.7802853586774411,0.19711961638449169,1.3838240404428337,-0.5495633649374627,1.0214129745158758,0.9223453247499294,0.1278801248050752,-0.00360625099568172
17285153,-0.42519336900856597,-0.27988386221011935,-0.9064402558931871,-0.18213436316185722,-0.9064402558931868,-0.7998179171858997,-0.16498084387176667,-0.12223250970169924,1.1071589110769513,-0.9064402558931868,-0.3445537173181007,-0.29582382278833774,-0.4391022674249112,-0.3349653388024475,-0.9585172067099536,-0.16049553241091874,-0.2827208864415862,-0.1470429730739902,-0.1470429730739902,-0.24058234573044612,0.39191447285005765,-0.7036069807627585,-0.667285748589216,-0.20318985576784124,-0.13706915562351152,-0.29062430123902994,0.5237627609622417,-0.08198657233513,0.18919518649490516,0.4727220252628849,-0.7349023564121834,0.25255591581368714,-0.7038248440049886,1.6900825338800671,-0.20711793628663466,0.019016736791024624,-0.13176990443086528,-0.2269550758437536,-0.8506042753013304,-0.14693259334696698,0.11264343656431852,1.556443164658408,-1.4833703903790296,-0.11375523849684382,-0.829114977035906,-0.5637037462305612,-0.12608061360104458,0.15422494808093207,-0.07340949245016043,-0.03899940139722588
17301537,2.351871108271808,0.08591700057723455,-0.9647742554245554,0.7150104229422988,-0.9647742554245554,-0.7998179171858997,0.3072462711387648,0.336205616909581,0.09304354407401859,-0.9647742554245554,-0.07108399682611338,0.08217304960930062,0.14647441869777794,-0.03760604108510364,-1.0602278465113497,0.6826078336599991,-0.6755686175652907,0.5563441694173694,0.5563441694173694,0.024086268857942066,0.3105609417797561,0.0657767037389048,-0.667285748589216,0.19475030285432093,0.32920301447350697,0.002663922319400525,0.2750820527710742,0.1379110173080633,0.07379122027956438,0.41193297097919074,-0.05896850048710228,0.21688189833977783,-0.002731271885100485,-0.41565475907965455,0.2677235668727688,-1.4646270245586994,0.57578092977167,0.3410359435657184,-1.1301892974740868,0.9870181108801797,-0.6352605778066062,-0.34956252640257635,-0.8651555551190048,0.00027014752204979064,0.16810728349437218,-0.5424617162680144,0.3154631031510815,0.291172649208621,-0.3959801563540083,-0.010356980950459801
17293348,2.351871108271808,0.8362222987530148,-0.8799745895338035,1.4078357873538003,-0.8799745895338035,-0.7998179171858997,0.8986654879897875,0.9035908176151383,-0.4140141394274478,-0.8799745895338035,0.9373579536779805,0.8574189616989571,1.5423395402058486,1.015265898732796,-0.7866719423090364,1.3394558512745123,-1.0684163486889953,1.100145706427143,1.100145706427143,0.3019347284133886,0.7414376784119491,1.1960641890716397,-0.667285748589216,1.0030049649780048,0.9060543851880036,0.5625884416901716,0.42191111687810934,-0.36978730383058117,0.8860432024249888,0.44800519220825225,1.393344198643801,0.8194894549585281,-0.25908557612555627,-1.409033436720065,0.9057090426394626,-0.3679329211795766,0.6828986881648589,0.47224756357448416,-1.0226565966384111,1.7978397690318408,-1.23563339872705,-1.0122295205508427,-1.3589747443976212,0.08776521438383005,1.6822924414494054,-0.5495633649374627,0.8881468584983859,0.901253671048354,0.8558355165464582,-0.01599688041270614
17285160,-0.42519336900856597,-0.23925239472689647,-0.8680123977162509,-0.15676734415318103,-0.8680123977162509,1.250284569165975,-0.016955210420815162,-0.06534964395868252,1.1071589110769513,-0.8680123977162509,-0.3135754803883483,-0.2761322526775177,-0.32571631707977816,-0.28726157714401107,-1.0158241606989236,-0.06672531297500207,-0.5282507183939016,-0.2732823498479161,-0.2732823498479161,-0.214419145928112,-0.25934830970275113,-0.32747128384350477,-0.667285748589216,0.06549878086345605,-0.05197055479329249,-0.31018553995040377,-0.19556666596432792,0.23134877863282072,-0.2405143233474445,0.48274692765614563,-0.610164965759111,-0.257701961543558,-0.23393930204479477,0.900694031168297,-0.026695634213750097,-0.7550532134626036,-0.047436194541733895,-0.22551944493179746,-0.8506042753013304,-0.07658921987416706,0.6916595945347469,0.854417517556307,-0.9055225228142477,0.23839511481509315,-0.28284702808401535,-0.5707739368771104,-0.12502331912476572,-0.3201994554693271,-0.6772143331295087,-0.01844210916837093
17301546,2.351871108271808,0.6802281440471063,-0.8657161705609812,1.1078142164407985,-0.8657161705609812,-0.7998179171858997,0.8571673944823285,0.763152157784727,0.09304354407401859,-0.8657161705609812,0.6222501181191201,0.5687171919970795,1.1031969591574435,0.8161924320872913,-0.8060872395529683,1.1991810779247727,-0.9210984495176061,0.7759220248247191,0.7759220248247191,0.5659447330542822,0.7463120836030213,1.0530092360386532,-0.667285748589216,0.9836752329596713,0.7621565530169713,0.2809739104323244,0.8433092346833219,1.0123275146518391,0.7098608059297477,0.5095838940858406,0.9618668974782393,0.7450242991183147,-1.1202474835524598,-0.12792916071795854,0.7435329589744365,0.14140811033491904,1.0314445865067507,1.5459366669375432,-1.216215458142627,1.0687206996364282,-0.7667849937591358,0.10390616400113278,-0.6074569714682295,0.16561484101186896,1.4232836696772642,-0.5495397714202885,0.655765951057545,0.6283577316881318,0.03197070116007154,-0.003172740950347728
17285164,-0.42519336900856597,-0.3398817549199313,-0.9302864264372129,-0.3279277460566161,-0.9302864264372129,-0.7998179171858997,-0.11920526843339528,-0.07793822173234492,1.1071589110769513,-0.9302864264372129,-0.3787971832998959,-0.3381717269980085,-0.39391323559788205,-0.3781781711642739,-1.0207906354591798,-0.39619275412627886,-0.9210984495176061,-0.30249859105600857,-0.30249859105600857,-0.3110311068759181,0.21370231819667904,-0.7278779191715761,-0.667285748589216,-0.15313935561527922,-0.05954952091544783,-0.3315210582652319,0.4298470267345032,-0.6265870615036777,0.1480017276308843,0.4019182178163966,-0.6880403011320462,0.13514706304405433,0.5628937935068995,1.534797562383973,-0.04137201628573643,0.12092971462664386,-0.40331546667364254,-0.3869656578293385,-1.0226565966384111,-0.26424057902664155,0.10782205796958708,1.1830860048403742,-0.788857533037775,0.11500774510613958,0.3991937522050136,-0.48239655379524476,-0.021136068263609923,0.029466064173360857,-0.3979784766923457,-0.08493290435216087
17301552,2.351871108271808,0.7315427955952989,-0.8559871685667766,0.9699961049423006,-0.8559871685667766,-0.7998179171858997,0.9448918402834899,0.7439666178126267,0.09304354407401859,-0.8559871685667766,0.6422208078606446,0.5200971893423231,0.7193187908305853,0.870108369134989,-0.7518099476095951,1.2579542156838663,-0.9702044159080692,0.6102027676024514,0.6102027676024514,0.6823271487939819,1.0480927592027667,0.9794290857903641,-0.667285748589216,1.3030957050846332,0.7263233448483772,0.22786510196318283,1.037944842541326,0.7575006549769127,0.7647674819111804,0.5028235870340186,0.8915012703461531,0.9613835743461523,-1.1619916593818904,0.3662648151188165,0.6947781770734502,0.18861790666078282,1.2192602824197596,1.5066370872544979,-1.2377219983097623,0.823306405260504,-0.9511102363075157,0.5077952788166836,2.0746793028664547,0.19124584931993924,0.8929407493597193,-0.5566178265725624,0.5773290825946247,0.8152323562707768,0.5135460940756931,-0.02519486466859903
17309750,-0.42519336900856597,-0.41334710086829374,0.36063356470163765,-0.8964261209075998,0.36063356470163765,1.250284569165975,-0.49543413053860325,-0.5163675743797167,-0.9210718229289142,0.36063356470163765,-0.4401096553434655,-0.43065130884286823,-0.6136002460560442,-0.430832672522645,0.10932668593014702,-0.8811445424919871,-0.03719105448927085,-0.8638211705554413,-0.8638211705554413,-0.36305089174002503,-0.6079873136545112,-1.5208901124775158,1.498608357984886,-0.5585345343225643,-0.49639080698992727,-0.42313301947903115,-0.577743261327875,-0.8828090588268747,-0.51463103331857,-1.5485658827014421,-0.888215069521749,-0.5214284672434423,1.0704626111314717,1.098037698905737,-0.47809331680255723,0.9052750049796761,-0.7842393882698783,-0.6250783798701983,0.35376197405823506,-1.038617388686612,0.7074140847970269,0.8310192357651595,-0.9214703234553633,0.4961887775512203,-0.986806528743344,2.2637297677849073,-0.5243757973661516,-0.5958963386771235,-0.3726089909405759,-0.0640823660724243
17309752,-0.42519336900856597,-0.42133999304978875,0.42617045926208946,-0.9304377695920758,0.42617045926208946,1.250284569165975,-0.42376554665474536,-0.4466329341469323,-0.9210718229289142,0.42617045926208946,-0.445035635791168,-0.43486459227892543,-0.6418626109818727,-0.440863265380628,0.22561178291687273,-0.9507618355686337,0.5029745758058229,-0.9549565545032431,-0.9549565545032431,-0.3818813931624391,-0.7226095348809204,-1.9143694319727464,1.498608357984886,-0.46724288570058486,-0.4202682829265097,-0.43410768971655345,-0.7225256981909294,0.06905634324307447,-0.5978217410665043,0.7811800430232492,-0.7217318548567317,-0.6028236687099316,0.577083837115474,-0.09082201297395004,-0.392060993755223,0.93424502894703,-0.9404531858845397,-0.944868664249522,0.8484123979023424,-0.9585291132735715,1.2817394951129342,-0.14808190514713068,-0.4340098523613496,0.730032300911862,-1.1516908228172829,-0.32203177503942315,-0.4493819498421571,-0.6833482982648718,-0.7900889377626457,-0.05373509224234917
17326136,-0.42519336900856597,-0.41607907554565476,2.859571704809106,-0.9270340682422379,2.8595717048091123,-0.7998179171858997,-0.5736176408399367,-0.5945756884589902,-0.4140141394274478,2.8595717048091123,-0.44529818592165865,-0.43481267882554053,-0.5834841695064471,-0.4343680056526741,2.5404440223792055,-0.902047191288255,3.596650458404997,-0.8779312714138997,-0.8779312714138997,-0.3698376995575944,-0.7365749476963752,-0.947944410118375,-0.667285748589216,-0.6564264857882744,-0.577872802318282,-0.42275771143184776,-0.7381887665607705,-1.6587344597718356,-0.608097005907513,-0.8959063179759211,-0.8168779836257503,-0.6138139456337316,1.755777568203132,-0.8692941258843829,-0.5683045214673123,0.06295511085626607,-0.834822129882228,-0.7041082731642803,3.687275699964175,-1.066325600751302,0.9149537417580885,-1.1864274385643976,-0.23735374203995066,0.5946413998736035,-0.5202451616460364,-0.3883021942819414,-0.6083776297818426,-0.6860275215904527,0.12709158472180404,0.058915921443309704
