dataFileHandleId,empiricalFeature1,"Z__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2",site_1,"magnitude__fft_coefficient__coeff_0__attr_""abs""","Z__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2","Z__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2","Z__agg_linear_trend__f_agg_""var""__chunk_len_50__attr_""intercept""","magnitude__fft_coefficient__coeff_0__attr_""real""","Z__agg_linear_trend__f_agg_""max""__chunk_len_5__attr_""stderr""","Z__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4",magnitude__abs_energy,magnitude__sum_values,"Z__fft_aggregated__aggtype_""kurtosis""","Z__linear_trend__attr_""stderr""",session,"Z__agg_linear_trend__f_agg_""max""__chunk_len_10__attr_""stderr""","Z__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4","magnitude__agg_linear_trend__f_agg_""mean""__chunk_len_10__attr_""stderr""","magnitude__agg_linear_trend__f_agg_""mean""__chunk_len_5__attr_""stderr""",X__sum_of_reoccurring_values,X__percentage_of_reoccurring_values_to_all_values,Z_allPower,"Z__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4","magnitude__agg_linear_trend__f_agg_""min""__chunk_len_5__attr_""stderr""",magnitude__autocorrelation__lag_2,"Z__fft_aggregated__aggtype_""centroid""","magnitude__linear_trend__attr_""stderr""","magnitude__agg_linear_trend__f_agg_""min""__chunk_len_10__attr_""stderr""","Z__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",Z__binned_entropy__max_bins_10
17301528,-0.42519336900856597,-0.587627759222624,-0.7998179171858997,0.21088815080695267,-0.34506845872165093,-0.31697357582559205,-0.41546825172841373,0.21088815080695267,-0.27056358005084774,-0.3462820705203365,0.14685147719749048,0.21088815080695508,0.02043143262409622,-0.2802816711961178,0.09304354407401859,-0.27616780875726743,-0.6445330621934907,-0.3048167437879159,-0.33297513117149274,0.42087987524250214,-0.5496546992603751,0.004669942689704325,-0.3238080442244155,-0.3190834064051225,0.6133142477719522,-0.18753264107096243,-0.36595052648847176,-0.31787790836678975,-0.44653036307461735,-0.7440610009366038
17301532,2.351871108271808,0.6853322167839019,-0.7998179171858997,-0.9781114607587204,0.09174783257624533,-0.028759247913283825,0.1465591421841324,-0.9781114607587204,0.25450026149491534,0.09618995152468814,-1.0779497461528893,-0.9781114607587207,-0.44467809155458743,0.29058736242264294,0.09304354407401859,0.2124366758464013,0.6464402897824956,0.22129514888710988,0.2741962019106371,0.40772415662616635,-0.5977776753267238,0.34457854271590627,0.013230363325646546,0.15912682375441697,-1.1363299097703892,-0.4349748355886679,0.35927258829548464,0.11286200474688504,0.5227912435848407,-0.419096948892406
17293342,2.351871108271808,1.0793603693987652,-0.7998179171858997,-0.9223931347051674,0.5026192927092551,0.5093685642000333,1.4819829110996765,-0.9223931347051674,0.9187897425768025,0.5518539729583929,-0.8705194602823643,-0.9223931347051674,-0.5319713367973053,0.9354662114528656,-0.4140141394274478,0.9370148468345351,1.0733341340671212,0.7740442993776373,0.9059894558420593,0.44348442524966514,-0.6121778683133537,0.9307328412732033,0.6540338678271463,0.8768836180950976,-0.32163314819717986,-0.30583549886772204,0.9223453247499296,0.9019862104059068,0.8255281426223741,-0.9270429426541277
17285153,-0.42519336900856597,-0.18213436316185722,-0.7998179171858997,-0.9064402558931868,-0.29582382278833774,-0.3445537173181007,-0.4391022674249112,-0.9064402558931868,-0.1649808438717668,-0.27988386221011935,-0.9585172067099536,-0.9064402558931871,0.6395792086262422,-0.12223250970169924,1.1071589110769513,-0.2031898557678413,-0.16049553241091874,0.5237627609622418,0.39191447285005765,0.4727220252628849,-0.626538127320542,-0.7036069807627585,-0.3349653388024475,0.252555915813687,1.556443164658408,-1.1608826229196658,0.15422494808093198,0.18919518649490527,-0.1470429730739902,-0.08198657233513
17301537,2.351871108271808,0.7150104229422988,-0.7998179171858997,-0.9647742554245554,0.08217304960930062,-0.07108399682611338,0.14647441869777794,-0.9647742554245554,0.3072462711387648,0.08591700057723455,-1.0602278465113497,-0.9647742554245554,-0.3212411015476916,0.336205616909581,0.09304354407401859,0.19475030285432093,0.6826078336599991,0.2750820527710741,0.3105609417797561,0.41193297097919074,-0.6049657916262062,0.0657767037389048,-0.03760604108510364,0.21688189833977775,-0.34956252640257635,-0.5680074864462963,0.2911726492086209,0.07379122027956436,0.5563441694173694,0.1379110173080633
17293348,2.351871108271808,1.4078357873538003,-0.7998179171858997,-0.8799745895338035,0.8574189616989571,0.9373579536779805,1.5423395402058486,-0.8799745895338035,0.8986654879897875,0.8362222987530148,-0.7866719423090364,-0.8799745895338035,-0.14717484297143074,0.9035908176151383,-0.4140141394274478,1.0030049649780042,1.3394558512745123,0.42191111687810945,0.7414376784119491,0.44800519220825225,-0.6121778683133537,1.1960641890716397,1.015265898732796,0.8194894549585285,-1.0122295205508427,-0.4367270022472579,0.9012536710483544,0.8860432024249887,1.100145706427143,-0.36978730383058117
17285160,-0.42519336900856597,-0.15676734415318103,1.250284569165975,-0.8680123977162509,-0.2761322526775177,-0.3135754803883483,-0.32571631707977816,-0.8680123977162509,-0.01695521042081502,-0.23925239472689647,-1.0158241606989236,-0.8680123977162509,0.5415268624545176,-0.06534964395868252,1.1071589110769513,0.06549878086345566,-0.06672531297500207,-0.19556666596432803,-0.25934830970275113,0.48274692765614563,-4.214954468812396e-15,-0.32747128384350477,-0.28726157714401107,-0.25770196154355823,0.854417517556307,-1.0536414886023682,-0.3201994554693272,-0.24051432334744466,-0.2732823498479161,0.23134877863282072
17301546,2.351871108271808,1.1078142164407985,-0.7998179171858997,-0.8657161705609812,0.5687171919970795,0.6222501181191201,1.1031969591574435,-0.8657161705609812,0.8571673944823285,0.6802281440471063,-0.8060872395529683,-0.8657161705609812,1.562010335608112,0.7631521577847268,0.09304354407401859,0.9836752329596713,1.1991810779247727,0.8433092346833211,0.7463120836030215,0.5095838940858406,-0.6121539079256888,1.0530092360386532,0.8161924320872913,0.7450242991183151,0.10390616400113278,-0.6953064797651962,0.6283577316881319,0.7098608059297481,0.7759220248247191,1.0123275146518391
17285164,-0.42519336900856597,-0.3279277460566161,-0.7998179171858997,-0.9302864264372129,-0.3381717269980085,-0.3787971832998959,-0.39391323559788205,-0.9302864264372129,-0.1192052684333955,-0.3398817549199313,-1.0207906354591798,-0.9302864264372129,-0.4213340360821843,-0.07793822173234473,1.1071589110769513,-0.15313935561527922,-0.39619275412627886,0.42984702673450353,0.21370231819667881,0.4019182178163966,-0.543966638029209,-0.7278779191715761,-0.3781781711642739,0.13514706304405422,1.1830860048403742,-0.488599000184028,0.029466064173360753,0.14800172763088415,-0.30249859105600857,-0.6265870615036777
17301552,2.351871108271808,0.9699961049423006,-0.7998179171858997,-0.8559871685667766,0.5200971893423231,0.6422208078606446,0.7193187908305853,-0.8559871685667766,0.9448918402834894,0.7315427955952989,-0.7518099476095951,-0.8559871685667766,1.7538358955274933,0.7439666178126267,0.09304354407401859,1.3030957050846341,1.2579542156838663,1.037944842541326,1.0480927592027667,0.5028235870340186,-0.6193420242251713,0.9794290857903641,0.870108369134989,0.9613835743461523,0.5077952788166836,-0.845630762524091,0.8152323562707768,0.7647674819111803,0.6102027676024514,0.7575006549769127
17309750,-0.42519336900856597,-0.8964261209075998,1.250284569165975,0.36063356470163765,-0.43065130884286823,-0.4401096553434655,-0.6136002460560442,0.36063356470163765,-0.4954341305386031,-0.41334710086829374,0.10932668593014702,0.36063356470163765,-0.263135318129192,-0.5163675743797167,-0.9210718229289142,-0.5585345343225642,-0.8811445424919871,-0.5777432613278751,-0.6079873136545111,-1.5485658827014421,2.244860935071349,-1.5208901124775158,-0.430832672522645,-0.5214284672434423,0.8310192357651595,-0.13594257275724686,-0.5958963386771237,-0.5146310333185699,-0.8638211705554413,-0.8828090588268747
17309752,-0.42519336900856597,-0.9304377695920758,1.250284569165975,0.42617045926208946,-0.43486459227892543,-0.445035635791168,-0.6418626109818727,0.42617045926208946,-0.42376554665474536,-0.42133999304978875,0.22561178291687273,0.42617045926208946,0.8251264269809792,-0.4466329341469323,-0.9210718229289142,-0.4672428857005847,-0.9507618355686337,-0.7225256981909295,-0.7226095348809204,0.7811800430232492,-0.3811082461067773,-1.9143694319727464,-0.440863265380628,-0.6028236687099318,-0.14808190514713068,-0.6583357960906379,-0.6833482982648719,-0.5978217410665042,-0.9549565545032431,0.06905634324307447
17326136,-0.42519336900856597,-0.9270340682422379,-0.7998179171858997,2.8595717048091123,-0.43481267882554053,-0.44529818592165865,-0.5834841695064471,2.8595717048091123,-0.5736176408399368,-0.41607907554565476,2.5404440223792055,2.859571704809106,-0.8589305362374652,-0.5945756884589902,-0.4140141394274478,-0.6564264857882744,-0.902047191288255,-0.7381887665607706,-0.7365749476963752,-0.8959063179759211,-0.4484091459277742,-0.947944410118375,-0.4343680056526741,-0.6138139456337316,-1.1864274385643976,2.644645815386384,-0.6860275215904529,-0.6080970059075129,-0.8779312714138997,-1.6587344597718356
17285176,-0.42519336900856597,-0.7767471396057345,1.250284569165975,0.553533097509167,-0.4166634826686415,-0.4281508769761813,-0.32524912608322226,0.553533097509167,-0.36165103952182825,-0.41034328992134994,0.30144190637057444,0.553533097509167,0.32534658115085197,-0.38213839628059115,1.1071589110769513,-0.39315604424058487,-0.8213813149883696,-0.666461063286715,-0.6683773197191982,-1.7821322009534728,2.372089099937634,-1.008720195905166,-0.4323935912891424,-0.5442528915312079,-0.6836200967397011,-0.08764779337619948,-0.6237107033455398,-0.5396227080184588,-0.7736283611267257,1.0034561803570987
17285178,-0.42519336900856597,-0.7610525490035476,1.250284569165975,0.5973351187275129,-0.4118077308651717,-0.42067239842130283,-0.6705930784741008,0.5973351187275129,-0.3739471778187756,-0.3988415565106265,0.40045017177816955,0.5973351187275114,1.2684780645104312,-0.39480251185962467,1.1071589110769513,-0.414731449203042,-0.7684779894132913,-0.5352088594757941,-0.5663811060376066,0.547146911256492,-0.585713962428678,-0.7959759979239199,-0.4154655303531399,-0.4810310982234373,1.400015479761895,-0.3922186819558204,-0.5692108295138453,-0.4748688494985104,-0.7330664795110654,0.3876846741100179
17309756,-0.42519336900856597,-0.4757367402796093,1.250284569165975,0.8584801502731324,-0.3288733146103758,-0.312664925571116,-0.4974862480760138,0.8584801502731324,-0.38264705411688826,-0.3074301736652645,0.8561308489349393,0.8584801502731331,-0.31989033883040324,-0.41104112656401304,-0.9210718229289142,-0.4096398820788245,-0.45533874635749405,-0.21919481134838886,-0.30546364641807305,-2.5794957473097546,2.0087634580526736,-0.3233262550017112,-0.28789589355165185,-0.2750902263195797,1.3908601131346392,0.7020283264643324,-0.36864788227150935,-0.24025487166711937,-0.5108296456479718,-0.5978926210105437
17326140,-0.42519336900856597,-0.43973285598601725,-0.7998179171858997,3.200254974496779,-0.34942625305871283,-0.3663427834776446,-0.4265731640603774,3.200254974496779,-0.5138916181652989,-0.3450674722782965,3.2488158164061613,3.2002549744967776,-0.5831455410401173,-0.5355186153809683,-0.4140141394274478,-0.5833937699289603,-0.4783569881872882,-0.6874823565635948,-0.6925945069951486,0.43899723930195034,-0.6164801999965677,0.18485041741933736,-0.3642506042073177,-0.5821598867942536,0.16844058554915095,2.921929510996158,-0.6577907346039176,-0.5822161901229516,-0.472929689415122,0.19300879488878825
17309758,-0.42519336900856597,-0.36889702050182505,1.250284569165975,0.9612803698521508,-0.2927107484530295,-0.26974269925790656,-0.4842229580318459,0.9612803698521508,-0.36242750743037316,-0.25823755275139676,1.0906776833604221,0.9612803698521508,0.38458682392205285,-0.3987220046126473,-0.9210718229289142,-0.3723992996869621,-0.3187179418776275,-0.18749905525258184,-0.2666784394329859,0.44088421283884643,-0.6197461129252502,0.17063009824777967,-0.2245645857852663,-0.2324052252619331,1.5194758641861148,0.4756147213179523,-0.3387949886587744,-0.1833522759999109,-0.3685701103497833,-0.6184341986125345
17285182,-0.42519336900856597,0.30376728597303804,1.250284569165975,-0.8847158196718671,-0.026523579279920117,-0.021792184114682606,0.7677565742569326,-0.8847158196718671,0.6643088384468538,0.05136656495049498,-0.9997636094295718,-0.8847158196718671,-0.15912325954348364,0.6050213102958901,1.1071589110769513,0.8528795568628945,0.47001202041393725,0.0700080065387902,0.14168707973293956,-1.1315003026207426,1.5565991433249096,-0.2899796994703075,0.043315266244588015,0.35914473008070474,-0.6687812233633909,-0.8671247337093442,0.1668127219579443,0.48774350171642794,0.06809594660093679,0.8781608363912046
17317947,-0.42519336900856597,-0.9004371492892337,1.250284569165975,0.4659509629922601,-0.4329159204791318,-0.444363829081873,-0.6098603826254518,0.4659509629922601,-0.4602663582205222,-0.41384340389661434,0.21772405698188918,0.4659509629922601,0.3607773221018459,-0.49075132633351226,2.1212742780798846,-0.5023967743976275,-0.8655055562064723,-0.6307769063488058,-0.6570578201160221,1.3997098743037875,2.295141039803737,-1.667983158057658,-0.43391955027680196,-0.5573732341426374,1.2027694914735092,-0.2954438361926938,-0.6377750974119449,-0.5606303982668023,-0.9253533093144702,-0.7526582261051014
17317949,-0.42519336900856597,-0.9146999560653037,1.250284569165975,0.5615672932116276,-0.43015609670750077,-0.4369160174168395,-0.6294809629037817,0.5615672932116276,-0.48222082519313275,-0.4108721339781247,0.40583049836759777,0.5615672932116276,0.9153304177732466,-0.5132394245391987,2.1212742780798846,-0.5266099332439842,-0.8746864698245531,-0.6613687764877607,-0.6718994177012206,0.3167182889072494,-0.5006746807281264,-1.2921699448395827,-0.4261778179916772,-0.5645428255013708,0.4229994605658711,-0.5332560288698112,-0.6405438857425726,-0.5535195503448814,-0.9139402362980593,-1.567853618237696
17309762,-0.42519336900856597,-0.3958688932657354,1.250284569165975,-0.8496980696832882,-0.3452551780803368,-0.37118379199677626,-0.5798725133632527,-0.8496980696832882,-0.3652561190015048,-0.3461364132307782,-0.9698999543984324,-0.8496980696832882,-0.4538142591887473,-0.3642455347792607,-0.9210718229289142,-0.42177695606292437,-0.43527452753186996,-0.12103575896192305,-0.20823195180517037,-1.0907782693517605,1.6824403604142184,-0.6916646770947086,-0.3796950656862283,-0.11425413478991442,-0.17205724931310293,-0.8079236992415971,-0.19740158970179153,-0.05904713491583156,-0.3991325240075734,0.7115262343252591
17326146,-0.42519336900856597,0.0012805824954137868,-0.7998179171858997,0.6622544265302949,-0.11151927994234467,-0.03820154810459796,-0.21314964369070105,0.6622544265302949,-0.21830328504057206,-0.07545949441413238,0.7694025096943073,0.6622544265302949,-0.7948193371923201,-0.2471297713089096,-0.4140141394274478,-0.19563564721879675,0.09478285508579201,-0.1350073027419523,-0.18691676914371197,0.472478103153486,-0.6263287581926499,1.0490295997738506,-0.005808874234077556,-0.2484076061360585,-0.04741359337594875,2.942720833969918,-0.1917144785448356,-0.2252829721054467,0.025983664342759564,-1.510682934812858
17326148,-0.42519336900856597,-0.03427097594733544,-0.7998179171858997,0.8960015767883953,-0.10747495952822583,-0.013347507473734385,-0.6109375634225179,0.8960015767883953,-0.22424276158639442,-0.04233211309189657,1.2436462297726476,0.8960015767883953,-1.0974455984307374,-0.2771643267525764,-0.4140141394274478,-0.18657525057054186,0.13470301846289257,-0.03253345313349617,-0.11253078831471496,0.49305110417633613,-0.6226340088769068,0.7482796657992978,0.0454146347220991,-0.1616606117530271,1.1249924374314062,1.416008510855247,-0.20427938275573532,-0.14036567208341633,-0.08660328492916226,-0.7176856023473598
17317953,-0.42519336900856597,-0.08350799041911507,1.250284569165975,1.1231224938267632,-0.21697562306785156,-0.22080040758592062,-0.21528600457906594,1.1231224938267632,-0.36722459988581385,-0.19588593865783033,1.0825682698632757,1.1231224938267632,-0.4016199495738817,-0.38864821624016926,2.1212742780798846,-0.4025313808033003,-0.04897250148850791,-0.3939739552175853,-0.42979980959832803,4.179491206366252,2.0270582339702776,0.5910644682515541,-0.19969962715118406,-0.3639179685391614,0.5223799967100412,1.3588629075670928,-0.43946806927960363,-0.3640261886825146,-0.10370721135240143,0.19682527261504335
17285190,2.351871108271808,0.5839003673109333,-0.7998179171858997,-0.9366657942044851,-0.033343394855608374,-0.21767849502353812,1.2837714206897775,-0.9366657942044851,1.2719663763758808,-0.12112498511917248,-0.8478685350259209,-0.9366657942044851,3.9603767164119072,1.3044052205599288,1.1071589110769513,1.4188398196610916,0.376392498479799,1.7760405643098394,1.6761230062921924,0.46407093019828694,-0.44344482497889043,-0.7485728723478398,-0.27500240827431255,1.3200170329727319,1.506368797956944,-1.4471044603825534,1.1586936475074674,1.1702213328860984,0.3751116208824042,1.3923124496125878
17317955,-0.42519336900856597,-0.06758876961086309,1.250284569165975,1.3476169841048784,-0.17998467975703258,-0.1503392870254608,-0.24995869839505003,1.3476169841048784,-0.26115038551463066,-0.15478696164876962,1.6993525407539645,1.3476169841048784,0.7149297468873709,-0.29341145214228087,2.1212742780798846,-0.25446059095235274,-0.02496030431932192,-0.16737150403733095,-0.2153451090184939,0.45548299536154135,-0.6240250819942841,0.7084241926360639,-0.12036653138884108,-0.245652817054116,1.4992984751405398,0.6095502712111147,-0.29993150541819036,-0.2446014944867089,-0.10815818455643401,0.23079540222704809
17317961,-0.42519336900856597,0.2617024302495479,1.250284569165975,-0.8181571020205446,-0.010387721953237948,0.037425149537879496,-0.05742220991355758,-0.8181571020205446,0.211010100162236,0.04488472293029459,-0.9062623825062499,-0.8181571020205446,1.3348666737969572,0.10978043663850527,2.1212742780798846,0.3628859854031468,0.40065178052346784,-0.20781444289165613,-0.22730131400140038,0.47325831673114116,-0.6269160288733627,0.7622252906052874,0.07701501959856648,-0.09670698215851957,-0.6933106733044153,-0.8849641469208039,-0.20789956520190142,0.009404540706012685,0.1524743797986181,0.822721681915406
17309770,-0.42519336900856597,-0.6678024561711381,1.250284569165975,-0.7535809148003205,-0.40385808629766184,-0.42200112418591734,-0.5950399542012379,-0.7535809148003205,-0.4391580513213968,-0.39244696283948444,-0.782083047720359,-0.7535809148003205,-0.3158468317236934,-0.4515463908748366,-0.9210718229289142,-0.5020146724272605,-0.681469091525869,-0.2912886631562518,-0.34897154712929795,0.476238393041315,-0.6133115729718158,-1.2258866833004338,-0.4178445062124009,-0.2453184230426253,0.4983966274271031,-1.0750422974618434,-0.3734465048631443,-0.20718473674913276,-0.649609859907775,-0.44684447879399447
17285196,-0.42519336900856597,0.3526853754284926,1.250284569165975,-0.874024832438553,-0.030109777054467074,-0.05864742350896472,1.2249805301343664,-0.874024832438553,0.894093151613892,0.0029247222907497206,-0.9138907405096817,-0.874024832438553,0.9278200593859866,0.8456801995965422,1.1071589110769513,1.1402742040643883,0.475831009422724,0.8903520880824521,0.831924237610899,0.4920969743390263,-0.6269160288733627,-0.3544630173981756,-0.0668188363482955,0.9767503418634768,1.1880097626153259,-1.1075083582970995,0.5503014324754282,1.087300356943455,0.09346000256814399,1.0060469064335942
17317965,-0.42519336900856597,0.22757370291957937,1.250284569165975,-0.856173685007925,-0.09205799265712375,-0.11490238944713922,-0.4134122354718987,-0.856173685007925,0.03316043377996906,-0.007316153593621806,-0.9725869422868091,-0.856173685007925,0.8099532424581742,-0.062198098961358965,2.1212742780798846,0.129971544294493,0.4454052718027031,-0.04704613071854878,-0.04863994995965052,1.5249607271317764,1.655231448611125,0.2513771438165999,-0.06882239026404048,-0.044618673006067894,0.31636621798140885,-0.6249163143249503,-0.08381239954801428,-0.03509823367992859,0.08509445784676006,0.02112354563430972
17285200,2.351871108271808,0.2815327249403506,-0.7998179171858997,-1.0181161363504034,-0.1641700298157675,-0.29726406663048716,0.737439548165828,-1.0181161363504034,0.7231470711893221,-0.21383647333879865,-1.1250801683533431,-1.0181161363504034,2.6940688383869538,0.72937966373864,1.1071589110769513,0.8983659948649931,0.10882491450189695,0.9937008859119756,0.9114514249914897,0.13975949089999554,-0.3680534651911515,-0.6782927941093814,-0.3197820604939833,0.5940618570658127,1.3921350817152744,-1.411433138620998,0.580534627927185,0.3775772154126533,0.14872495783323367,1.3506515603163904
