dataFileHandleId,Z__spkt_welch_density__coeff_2,empirical2,Y__spkt_welch_density__coeff_8,yStd,yR,Y__sum_of_reoccurring_values,Z__spkt_welch_density__coeff_8,empirical1,Y__spkt_welch_density__coeff_5,Y__quantile__q_0.4,"Y__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.4","X__fft_coefficient__coeff_54__attr_""abs""","Y__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4","Y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6",Z__friedrich_coefficients__m_3__r_30__coeff_0,"Y__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6","X__agg_linear_trend__f_agg_""mean""__chunk_len_10__attr_""stderr""",X__spkt_welch_density__coeff_2,X__spkt_welch_density__coeff_5,"Y__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6","Z__fft_coefficient__coeff_39__attr_""abs""","Y__agg_linear_trend__f_agg_""mean""__chunk_len_10__attr_""intercept""",X__maximum,"X__agg_linear_trend__f_agg_""mean""__chunk_len_50__attr_""stderr""","X__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2",X__spkt_welch_density__coeff_8,"X__fft_coefficient__coeff_38__attr_""abs""","Z__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6",Z__spkt_welch_density__coeff_5,zR
17285158,-0.19277917336422112,-1.1177594370090125,-0.049714665009605905,-0.35615790252424323,-0.35838719181190365,-0.7755684617812458,-0.07636582295159115,-1.2741572938015935,-0.21664695624709415,-1.5074576231643562,-0.07617975091170653,0.157578493688874,-0.09339313319376108,-0.15565880513516733,8.615220076501428e-05,-0.07480784024866492,-0.2882821186759566,-0.20954835315104234,-0.09299774362030948,-0.054942580212025,-0.2650878881816446,-1.5151118694026842,-0.8313108177367509,-0.18374950927218606,-0.04366994583664649,-0.08742078275974184,-0.5438798376995589,0.1485339512442439,-0.11652450225945447,-0.13806709898864553
17301544,-0.20360417589673388,0.7411231049733669,-0.04963027782086214,0.31482019011193924,0.3313313703148181,-2.335618906727441,-0.07705665896743175,-0.041436009554523485,-0.2159098970751046,-2.0956613859532673,-0.0024855048426334616,-0.3676951848045488,-0.03770993997749932,0.22273894737907765,2.351898670585391,-0.04803937997678671,-0.4290741468637464,-0.22936194796613416,-0.09989955542702922,-0.030947881769200422,-0.2853181049772572,-1.8604749212234741,-0.4375394644326082,-0.39421341844156405,-0.05106447614678438,-0.08297529664319403,-0.5473677654703412,-0.4394248898636743,-0.12226814562418255,-0.45182242177947907
17293354,-0.010862394134891049,0.27640246947777186,-0.041350163331521965,0.13543082186371683,0.24653928635922015,-2.487220466692366,-0.05591529505869754,-0.041436009554523485,-0.14482462309040153,-2.5284675949379,-0.015624261286758935,0.5991037684212419,-0.03293051903877816,0.18055506937907992,0.13713986725114471,-0.03250293661554646,0.14865909704693686,-0.06327652650662868,-0.02188071026986978,-0.02918399481691353,0.0884805643695796,-2.3484828683645627,0.5326341742048176,0.22257693338844334,0.16992096791342615,-0.035305471997951705,0.11414438569235513,0.5394534789824849,-0.10426481962088598,0.11447730150968367
17301549,-0.2043489374555957,0.7411231049733669,-0.0496783900561533,-0.08221035990682106,-0.07224882382294,-2.5813705113376018,-0.07496172091975573,-0.041436009554523485,-0.21832855505567106,-1.944878332808182,-0.07224406369022107,-0.2738917720116296,-0.07455620337253417,0.18333630040140095,-0.4682297100624816,-0.04937910307184247,-0.3533313634128752,-0.2170036710458969,-0.10098051261651739,-0.03327297053927202,-0.27778386996459786,-1.7926684806204187,-0.8573755730225944,-0.25982032257840176,0.06164147763296274,-0.07625413797324736,-0.17476392303368155,-0.01763345010604242,-0.12169711339597357,-0.1372884775739234
17285166,-0.20234292217304575,1.6705643759645563,-0.04918791350887886,-0.29821107732257135,-0.3248663760152012,0.08135410512950694,-0.07738222816524287,1.1912852746925464,-0.19216993335570853,-0.27784752861517786,-0.07502835965103051,-0.4892631969200856,-0.10108985420587625,-0.33899994961264035,-0.023047315524973425,-0.08567815678150976,-0.524747931647023,-0.2264516935460481,-0.09725593972298682,-0.06301005640531954,-0.07610240180995734,-0.32215272735042677,1.3131083005466968,-0.5001624144034894,-0.21872481535593793,-0.08830585574409286,-0.27997588986741195,-0.38414880314622385,-0.12061538409993734,-0.35761104980688857
17293360,0.130040598418804,0.27640246947777186,-0.03825757703448629,0.8324444766726867,0.8521464847573106,-1.2236898213078184,0.010997975514359357,-0.041436009554523485,0.16323445886668017,-2.23793667857419,0.14169467986701662,4.833829667572442,0.04024443195275963,0.6474038845058745,0.24873622304329543,0.04069402548219845,1.4832447100043904,2.243171460561498,0.8999449869530414,0.021114053543096856,0.24485781639576726,-1.9488319905631715,0.38124846485638325,1.0987387329931326,1.4806499227457455,1.3732356079488564,1.1692170084658429,0.7275357270186862,-0.009103068939127067,0.5610512478227706
17285184,-0.2070820015766166,-1.1177594370090125,-0.04963668578825632,-0.37491744062823534,-0.4195775261351985,0.05781469581674823,-0.07685512710292879,-1.2741572938015935,-0.21751766788512777,0.25395695315151523,-0.07435919990555279,-0.7506965145591855,-0.10678220632966565,-0.38781990011733913,-4.647472452833267,-0.08811840403338769,-0.6333327484440047,-0.2339387575256165,-0.10071855155646821,-0.06453231371150014,-0.2788501446354935,0.23109958209597486,-0.15928136777498267,-0.5623849868056582,-0.21421067751440284,-0.08896580496611038,-0.5588315617502763,-0.4607674186382284,-0.1222961867685012,-0.4441671906739761
17309764,-0.20675044512177898,-1.1177594370090125,-0.046030422036993666,-0.24969986642741088,-0.2823575703523872,-0.08200298242702918,-0.07311246833820101,-1.2741572938015935,-0.15157601718695995,0.5973869206059883,-0.07526187361731844,-0.5046133133909283,-0.09903662732846641,-0.2793271177056014,-1.618282173509381,-0.0854190017833951,-0.5473278780722638,-0.2317280726046736,-0.09076529760443594,-0.06138138839871318,-0.2979243873937319,0.540596443842659,-0.1652671592978513,-0.5266160085291447,-0.21702182845873408,-0.08344263526534802,-0.37776120532490076,-0.6060810141337422,-0.11491346197147843,-0.41585484236244197
17285188,-0.1301144174163862,1.6705643759645563,-0.04783330032223839,-0.1496109415791473,-0.19294527889885232,2.0033749429540344,-0.06819533147665814,1.1912852746925464,-0.20236354465766987,0.14676369759343036,-0.061253523307593705,-0.7214480374355022,-0.06628957218013373,-0.1099473366758937,0.2728232757613332,-0.07845294632091106,-0.6120866236115498,-0.23163583495234236,-0.10024365948629742,-0.05428593114874744,-0.23920153412404563,0.07366883600704957,-1.2303370801618745,-0.5570553618593643,-0.19980134017100679,-0.08891094783814368,-0.2662451852088588,0.11051437466149207,-0.09351898551025499,-0.06761459541858982
17317959,-0.18536384243234025,-1.1177594370090125,-0.04794964781853619,0.8652443109783896,0.9138251168725943,-1.3637128149540207,-0.06646300112984728,-1.2741572938015935,0.538654380563745,-1.4849062446362582,0.08276497192162917,0.9964121532665725,0.000978280413989439,0.3264908176699256,0.15590765557003872,-0.01615593675080836,-0.11799555584690909,-0.21078038881197092,0.20433280681893545,-0.01627458404276014,0.032279194866957905,-1.1942996054607438,1.604811588055718,-0.3012139805457172,0.3577622797893387,-0.08128788696416515,0.577077923059664,0.030472132695596364,0.19190098243380632,0.2790429397710381
17309768,-0.19000253430930567,-1.1177594370090125,-0.049896865428301844,-0.4680635714601489,-0.48013059045877615,-0.5547371440968055,-0.07714385303039316,-1.2741572938015935,-0.21275525473796086,-0.9207344103082388,-0.07416603035462765,-0.6491454125925966,-0.10024188654055124,-0.23754781565858132,8.615220076501428e-05,-0.08279999693630534,-0.5492207022175328,-0.2256581850977537,-0.09489413151148476,-0.05954843867505541,-0.11699783377517999,-0.9397024366812673,-1.2001391172190587,-0.4851069656427533,-0.20650129687873747,-0.08897514827053286,0.20171447861642372,-0.3005632891857607,-0.11464223065953935,-0.3468031296553231
17285194,-0.2073491285050179,-1.1177594370090125,-0.049848410177517725,-0.20842946751734603,-0.23867147043685127,-0.8623722350051561,-0.07726663751391116,-1.2741572938015935,-0.21831680284518357,-1.4875309026477634,-0.03294094703287972,-0.31193233506395074,-0.04956433454367468,0.10277606688326751,8.615220076501428e-05,-0.05154539309991786,-0.4522934752432259,-0.23084369816543776,-0.09967570426599859,-0.038455193559004175,-0.2457680037318292,-1.400433669191193,-0.6408415103188456,-0.4218077493782827,0.7523424109577634,-0.08786440194961856,-0.25621157634536545,0.4028323796850127,-0.121201970405139,-0.0675909457027228
17326157,-0.19941754475365506,0.27640246947777186,-0.04935256719563089,-0.2860468387520212,-0.3156756184219073,-0.04167197406211133,-0.07388095964045226,-0.041436009554523485,-0.19133398937960772,-0.1150631726965911,-0.0770778406818999,-0.3119397219675812,-0.09348479452128527,-0.2286574308008354,0.23262070473842605,-0.08341150506134805,-0.5652058202436879,-0.23213883032237215,-0.08880414631933888,-0.05963631197675547,-0.20664654111707903,-0.1661588471122314,-1.2236051795204121,-0.5431856904953487,-0.1749481702062543,-0.08376040700582144,-0.40103783174362034,-0.36902320047391135,-0.09841318462711636,-0.3191857191485175
17317967,-0.17382157310241153,-1.1177594370090125,-0.04407682373445972,0.32338444377774295,0.2383230552914648,-0.26796593533366503,-0.06856718199165877,-1.2741572938015935,-0.1417952501412945,0.459168993280389,-0.024094725280942027,0.2515654611106099,-0.06413962292536197,0.03741401247288848,0.2694669187890856,-0.045660034999913286,0.09174109732268497,-0.15566991341808142,-0.08418519650455661,-0.039868576898172935,0.15718862040421835,0.5924063427883799,1.773731707619814,-0.09292459081746575,-0.13783839136597253,-0.08098302849903725,1.5706575709340278,-0.24661445036542706,-0.10504517081504637,-0.2959598789574628
17285202,-0.19772752010289563,1.6705643759645563,-0.048449084796489315,-0.23846982984786508,-0.26516369471072215,0.4845483779118273,-0.07580162908082919,1.1912852746925464,-0.20469102143735757,0.005934487620555301,-0.07452604377351538,-0.7556171402622035,-0.09523478414566836,-0.1673815625850654,-0.5625236636741143,-0.08030650745927626,-0.3920445420371433,-0.19784916467571997,-0.09275371819439643,-0.056909366437788725,-0.15146618800067185,-0.007811251501703623,1.0380122853916836,-0.3042311153512556,-0.12243348535389839,-0.08677325281165614,-0.34049175067401616,-0.22047755485722623,-0.11787531610266393,-0.23388483243133312
17309788,-0.17912048254493915,-1.1177594370090125,-0.049325073798552284,0.033343754576934816,-0.004855452294626316,-0.4217514248691711,-0.07467761136261909,-1.2741572938015935,-0.18307127854068067,0.5324371807814912,-0.05889590545741105,-0.5527503761738084,-0.09388989132295064,-0.2595611112498098,-0.5740955331889451,-0.08538337188664266,-0.13981983621693844,-0.03393739987973518,-0.03134043893018938,-0.06081936654575274,-0.1915939455474605,0.3577755378199945,0.16785110579406987,-0.07597112472319101,-0.23835700144381966,-0.046814653155632865,-0.3996678035047042,-0.5369988020874183,-0.11885325867070765,-0.3092055390523218
17326173,-0.1295156710705327,0.27640246947777186,-0.048282150661400965,-0.1303508118031297,-0.1262988374676066,-0.215728870453891,-0.07094400002818205,-0.041436009554523485,-0.14341226595667556,1.248154978452765,-0.06669927739379908,-0.2274221498783418,-0.07853793739486435,-0.013909773073818492,0.2578263187580931,-0.07013074917643823,0.12774200994502646,-0.13905491152038096,-0.09383497846188656,-0.048286923089080544,0.03500973157558588,1.2718035088802684,1.0430134159008977,0.2741413032449253,-0.21856888963139035,-0.08535196476739608,-0.4572696514245503,0.38471749949379236,-0.0769181121249156,0.21836686489892831
17309792,-0.20771521083650585,-1.1177594370090125,-0.0496940009568733,-0.42432089308690923,-0.43954600914575087,-0.6247400244149867,-0.07642884879823961,-1.2741572938015935,-0.2182558610991219,-1.119253109514397,-0.07729786562874409,-0.6167043844747568,-0.0969703325556339,-0.270515219278543,8.615220076501428e-05,-0.08469679017216857,-0.6099261443088932,-0.23400661211588264,-0.10062949795327492,-0.06113337901452146,-0.2537361089837727,-1.0712946769527236,-0.9829570731265991,-0.521906375907883,-0.21099192490203253,-0.08712760780917041,-0.5857405382641371,-0.4414385574131895,-0.12229662781842623,-0.4868458317707192
17317984,-0.07211189649096199,-1.1177594370090125,-0.037932330496862246,1.3469223698440547,1.549936443860945,-1.7275098753707894,0.12498914555382717,-1.2741572938015935,-0.11049556438966338,-1.9461104096285575,0.08004950702587571,-0.26406381600262946,0.11446020082674654,1.1259374347755813,8.615220076501428e-05,0.24004328056970753,0.23357289046899965,-0.17342417111300573,0.2032600396419115,0.12045554278193814,-0.1673579412514627,-1.4434695847764878,1.886534608692664,-0.16770315000961528,1.1643518338467225,0.08732739671733068,0.6989973480807272,1.1008074499836629,0.3273444701708646,0.5905333474653043
17317992,0.1579452478186455,-1.1177594370090125,0.11979770161771705,-0.006442088751105947,0.026066626100639773,-0.2338028952803479,0.18902445656671746,-1.2741572938015935,1.409044316354983,0.8378600219035419,-0.058204198071420715,-0.23579698410165162,-0.0807382639204798,0.04608898492570516,0.24018437209962798,-0.05234038232533918,-0.21810961928489972,-0.06959359265960659,-0.08738900997101932,-0.0411629850100728,0.0221527428712918,0.6644354927139594,1.01871495975295,-0.1930798301767358,-0.1744292200244275,-0.05485049666290904,-0.1564137329466365,-0.2704406966332977,0.09149591403208766,-0.20933096973386017
17301621,-0.06161038025950926,1.2058437404689617,-0.04131680381722218,0.7002456125471003,0.8159627907475132,-0.3312156181066349,0.16693531799329936,-0.041436009554523485,-0.2079016883272263,1.10231618013884,-0.016640588480041768,-0.1927936762987586,-0.04675571988682066,0.18359961832012023,0.24753644920651727,-0.04050267600825054,-0.006276419754681467,-0.1346435125536912,-0.09044320474608424,-0.031025551492135636,-0.2766129906190954,0.7690537032959455,0.06740722311425437,0.025084933506670543,-0.12158111848553037,0.17933996982099643,-0.24580457034868355,0.4129667104940773,-0.11095406661525048,0.9445968821393632
17326200,0.9684897664578753,0.27640246947777186,-0.02116525903262223,-0.03073027512234429,-0.11039812335133949,-0.06518800697029745,-0.014576153321929823,-0.041436009554523485,0.4487530950745845,-0.1650103837893109,-0.06500975116307356,0.22500620591486967,-0.0801317150050567,-0.008479823031307171,0.2515457734915937,-0.06664646282184494,0.7629980655408011,0.23185680725171293,0.16654090641624064,-0.047213872179595204,-0.12245492167168581,-0.3468055513365638,0.05244274430708281,0.5396574142797688,-0.1755222576959889,0.8069689455689307,1.261784536307968,0.06419089853326258,-0.05123940825531673,0.1567047787960256
17301627,-0.1408197814642429,1.2058437404689617,0.035304146830308226,2.451150634952379,2.3693270365790475,-0.3207121773707181,0.5135438592348193,-0.041436009554523485,-0.2090832194424023,0.9569023068577462,0.11021568349675809,-0.17262000981687678,-0.0011302045391045408,0.38945213207135637,0.25232012859335773,-0.0004817604098193399,0.09526212270941399,-0.1746717407024183,-0.09390056987305553,-0.008104754689577678,0.011778619538283552,1.6076014701693826,0.04859715241011268,-0.02134173536694254,0.09056195589119015,0.9350282471877435,-0.4463744677907383,1.4274062119440958,-0.11467174876268302,2.5150216993686207
17293438,0.04949695579441181,0.7411231049733669,-0.04301297280044142,-0.08247910695427742,-0.07507308859440376,-3.365033190575031,-0.06800083795912054,-0.041436009554523485,-0.1827028809338414,-2.7086409532290663,-0.05848626555454483,0.8355086171780489,-0.07477527440635333,0.10549278400737222,0.2569016413656158,-0.061453189592390926,-0.12013264274238919,-0.0936105286122367,-0.07859018063234581,-0.04046597323887848,-0.03588518563987014,-2.642416694520265,2.1440471497670743,-0.19517107894035457,-0.09910056474510363,-0.07410100850189959,-0.4401631276101616,0.35210627929940147,-0.09481471931421204,0.8066699199896742
17301631,-0.18843868811567346,1.2058437404689617,-0.017045335980851273,0.1591597629830182,0.1711676254838238,-1.925660157757272,-0.028196776127115762,-0.041436009554523485,-0.19855346102869229,-1.9728256419287291,0.0022725339713793196,0.6153882088772306,0.014918000110800701,0.33608898776548474,0.24997912738178074,-0.016523467665806046,0.35869648876640114,-0.2029373112985993,-0.07666291956994979,-0.01596989568538604,-0.09114633452309444,-2.2692986354485876,-0.44423245235359976,-0.20486571589549207,-0.13350754336550177,0.1976764917576704,1.1756424968217718,-0.10903587692947692,-0.10933676746030825,-0.1378051329051893
17293444,0.011452062516386679,0.7411231049733669,-0.04215980699834903,-0.0077282536283574,0.006075383447239175,-3.2978678655223987,-0.061663669031486644,-0.041436009554523485,-0.18850460788851156,-2.7786836202025054,-0.06367492314424957,-0.37612973854261034,-0.0762705100475285,-0.03833651970280895,0.20926736454695166,-0.06992983983782376,0.5749633191159448,0.1924149591544221,-0.05486511692574643,-0.04947206270699797,-0.18428005829936672,-2.748287483162895,1.0758946646987924,0.7113969339066073,-0.008389383299199063,-0.07083613271652729,-0.11858382176521884,0.04713644979032149,-0.10307474281390472,0.14128698325916017
17301637,-0.19830630947013453,1.2058437404689617,-0.03099091226686605,0.10562715863981846,0.21069491793368633,-1.946909278009103,-0.057249755148513354,-0.041436009554523485,-0.2161382167998491,-1.9147009389209009,-0.04480276690702204,-0.5665509507434047,0.006117885807990009,0.9543849043210633,0.25616728399397987,0.08586533169617504,0.2651855215394703,-0.22557668115790216,-0.09969471684415367,0.06278581995263856,0.1641651059787402,-1.876090180371382,-0.8638942996301732,0.11178254630840884,0.10456597804880284,0.023602583669877355,0.34956673017999673,-0.11644885724446818,-0.12160933533714316,-0.2079756590937467
17326215,0.5599579699977323,0.27640246947777186,-0.04123469732654001,-0.18536197740797122,-0.200267676720254,-0.32985468289811243,-0.05980787340601992,-0.041436009554523485,-0.1634832852146876,0.9521020944105963,-0.07566228225857269,-0.07248589484293609,-0.07786754188049626,0.08468717813166035,0.2577639769193072,-0.05867373714704053,0.5309227798154519,0.39344775739805465,-0.06986414592882689,-0.040878887722543576,-0.04622677255251761,1.1835139202766651,1.1714440038863356,0.7485385672960483,-0.20629727843582288,-0.07799764880256513,0.16300154841868184,0.028565045166018488,-0.08589544542174571,-0.09957627680941049
17285269,-0.20748470932466645,-1.1177594370090125,-0.049520522035926336,-0.3894111334282502,-0.4251288099314157,0.3314182153190608,-0.07620661967350202,-1.2741572938015935,-0.2153599597067322,0.40621695516979345,-0.08936843173875293,-0.494585595674328,-0.11067172244438846,-0.5253642183925958,-3.3935569104012897,-0.09628686300635264,-0.6319694048960106,-0.23329936522732217,-0.10036264513072321,-0.06864206785668224,-0.2763099502760503,0.3668252462440422,-0.29204311073457095,-0.5784609639049142,-0.25094459191527624,-0.08768364815787509,-0.5536233416197197,-0.48065820103924234,-0.12095126670352183,-0.42522740668172615
17301657,-0.17171199383332234,1.2058437404689617,-0.04923640120503346,-0.00461887569908101,0.10809651703799356,-0.024197008983560735,-0.07165042843821164,-0.041436009554523485,-0.21594510094941,1.091917863324541,-0.0558886590325931,-0.4108183138156793,-0.08521510699776211,-0.21782697189052488,0.2172395617360004,-0.08128603025351136,-0.5101455989039579,-0.21253620277823776,-0.09993515052459724,-0.05858271342193659,-0.09327060094636663,0.9488124488908535,0.013372681096906154,-0.4409476292851472,-0.205758155714859,-0.0829809680193365,-0.382052085773665,-0.08154546611615693,-0.11975540807847951,0.1945006631705329
17285274,-0.20709411071317033,-0.6530388015134178,-0.04989640113762458,-0.4223798361042409,-0.4367672636599803,2.046942827242125,-0.07762238161463085,-0.041436009554523485,-0.2178348387187753,0.46838359036037325,-0.08373138404231857,-0.7971044289890776,-0.10911641061724743,-0.43980787479522726,0.20718370317839122,-0.09364081601739033,-0.6668241493371286,-0.23370624719414235,-0.10075170697358038,-0.0669241170798517,-0.28681316865684275,0.47218203777813395,-1.2570498168364286,-0.5838709694881178,-0.2404689392618268,-0.08937390082081573,-0.6285402517653516,-0.4709395052493775,-0.1206747793110538,-0.3825451271671592
17285279,-0.20459850231411114,-1.1177594370090125,-0.049848766309263264,-0.3894841116682481,-0.39795793448901823,-0.8281464063072121,-0.0765314744026516,-1.2741572938015935,-0.2178216788923747,-1.7264071912311436,-0.07070567909954507,-0.5033457848957834,-0.09338490013373492,-0.30581878978754856,8.615220076501428e-05,-0.08440924624605432,-0.47529663091485425,-0.22731944045123031,-0.09808214381739457,-0.061818148744179395,-0.25389511060475667,-1.7121206807784453,-0.7460310530386971,-0.4127283508574509,0.04781128055822447,-0.0859263235643706,-0.44967866370046927,0.31622962711917124,-0.12024429754688243,-0.03191625892066307
